sample,day,label,B1_S11_bw_3db_B1,B1_S11_depth_B1,B1_S11_f_min_B1,B1_S11_mag_mean_B1,B1_S11_mag_min_B1,B1_S11_mag_range_B1,B1_S11_mag_std_B1,B1_S11_phase_range_B1,B1_S11_phase_std_B1,B1_S12_bw_3db_B1,B1_S12_depth_B1,B1_S12_f_min_B1,B1_S12_mag_mean_B1,B1_S12_mag_min_B1,B1_S12_mag_range_B1,B1_S12_mag_std_B1,B1_S12_phase_range_B1,B1_S12_phase_std_B1,B1_S21_bw_3db_B1,B1_S21_depth_B1,B1_S21_f_min_B1,B1_S21_mag_mean_B1,B1_S21_mag_min_B1,B1_S21_mag_range_B1,B1_S21_mag_std_B1,B1_S21_phase_range_B1,B1_S21_phase_std_B1,B1_S22_bw_3db_B1,B1_S22_depth_B1,B1_S22_f_min_B1,B1_S22_mag_mean_B1,B1_S22_mag_min_B1,B1_S22_mag_range_B1,B1_S22_mag_std_B1,B1_S22_phase_range_B1,B1_S22_phase_std_B1,B2_S11_bw_3db_B2,B2_S11_depth_B2,B2_S11_f_min_B2,B2_S11_mag_mean_B2,B2_S11_mag_min_B2,B2_S11_mag_range_B2,B2_S11_mag_std_B2,B2_S11_phase_range_B2,B2_S11_phase_std_B2,B2_S12_bw_3db_B2,B2_S12_depth_B2,B2_S12_f_min_B2,B2_S12_mag_mean_B2,B2_S12_mag_min_B2,B2_S12_mag_range_B2,B2_S12_mag_std_B2,B2_S12_phase_range_B2,B2_S12_phase_std_B2,B2_S21_bw_3db_B2,B2_S21_depth_B2,B2_S21_f_min_B2,B2_S21_mag_mean_B2,B2_S21_mag_min_B2,B2_S21_mag_range_B2,B2_S21_mag_std_B2,B2_S21_phase_range_B2,B2_S21_phase_std_B2,B2_S22_bw_3db_B2,B2_S22_depth_B2,B2_S22_f_min_B2,B2_S22_mag_mean_B2,B2_S22_mag_min_B2,B2_S22_mag_range_B2,B2_S22_mag_std_B2,B2_S22_phase_range_B2,B2_S22_phase_std_B2
A06,D03,maduro,145750000.0,2.4795046663844125,1556625000.0,0.09199678403651851,-2.373828935377805,5.194995602205099,1.197007212667394,0.6530922967096854,0.1425873643780379,1100000000.0,0.9924507037111192,1737438000.0,-0.2941697083124446,-1.231840746235163,1.801244382852756,0.601124308683508,0.17604417337788478,0.05207467283675944,1100000000.0,0.9933492825529594,1740188000.0,-0.2945045118758219,-1.2326064506664631,1.7974458321415978,0.6013217654303787,0.1776739305868335,0.05203067319298573,144374000.0,2.417464533986165,1454188000.0,-0.028835978030376217,-2.353408104318956,7.066505375342987,1.0532660952938961,0.7620805022492166,0.12434638255467412,1700000000.0,1.1516564574305994,2169750000.0,0.0292094128824918,-1.1203751406489602,2.4455399642682067,0.34254708877144796,0.2148079625133527,0.03913186621826963,1700000000.0,0.6896117014535947,3452188000.0,-0.9790063906637777,-1.6671147439136547,1.2347455144403312,0.3016947700342961,0.24526439992788523,0.0568969882296257,1700000000.0,0.6908384608100934,3451125000.0,-0.97929149551964,-1.6649872756392572,1.2347678700452052,0.3016091724737994,0.2460987527175955,0.056803600829016615,1700000000.0,0.6759046528968534,2176125000.0,0.02853592783800061,-0.7055853834128111,2.336925518590631,0.3345915489867619,0.29181633625672154,0.037755124060159406
A06,D04,maduro,136812000.0,2.656234296290541,1559375000.0,0.04298309574476215,-2.608164404053533,5.291186783461226,1.1978803726673484,0.6615879429917304,0.14292730048765206,1100000000.0,1.005437896326446,1744312000.0,-0.31856013569386454,-1.2836686678670748,1.8229976470515816,0.601287916832092,0.17357703858796458,0.053003226616571454,1100000000.0,1.0098064215025604,1740875000.0,-0.315370916039154,-1.2854450818265866,1.8340688077469645,0.600887358981768,0.17430286588415417,0.05291980172356636,145062000.0,2.4322225763753607,1448000000.0,-0.06248809423202294,-2.4052445480598013,7.2803722080004665,1.0701537451223238,0.7407949286015925,0.12283763429708831,1700000000.0,1.1935333791551859,2163375000.0,-0.029125681408745104,-1.2251702491989098,2.5435014100017854,0.3405552212179115,0.22943384124368038,0.038839094566656816,1700000000.0,0.7019752821457497,3451125000.0,-1.0233504282245456,-1.7153439975026588,1.2291426403396877,0.30469023605050455,0.24778789210246716,0.057331611819352216,1700000000.0,0.6995468679344954,3449000000.0,-1.0168215453786986,-1.705421558500566,1.2278971904772222,0.3038850866948667,0.2475900082103441,0.057297373710032,1700000000.0,0.7554396938857658,2172938000.0,-0.02640080680732104,-0.8370439496674642,2.360620159908881,0.33127428657569297,0.31567408165468597,0.03892157176985141
A06,D05,maduro,140937000.0,2.660596485042775,1555938000.0,0.062483396837017584,-2.5835660663505235,5.30044829627108,1.2034037161635218,0.6687402952389636,0.14466734178401497,1100000000.0,1.0534430300527735,1741562000.0,-0.29258769633194504,-1.2730429846569726,1.867763758542535,0.6041912002772738,0.17741434230619374,0.05274698565361462,1100000000.0,1.0583061660055748,1738812000.0,-0.29464675417118147,-1.2807782453603254,1.8968386364472942,0.6053864399267387,0.1787750429790244,0.052757965201983156,136126000.0,2.567781238793865,1445938000.0,-0.0476578260326665,-2.526660910606778,7.417833461344233,1.065179111083575,0.7132041246350147,0.12188637360633293,1700000000.0,1.1612365150084316,2167625000.0,0.0010478908430752683,-1.1531720052067298,2.289381919207389,0.3360333838337898,0.21057694717345665,0.03824285499263974,1700000000.0,0.6638431943579632,3453250000.0,-0.9919075600925602,-1.6487689551063265,1.2099825507331756,0.29867134400648504,0.24305316081444506,0.055956143894589104,1700000000.0,0.6683051569841669,3450062000.0,-0.9971150660145682,-1.6592325586681422,1.2137507924264201,0.29999446568076915,0.2423603316917524,0.05601194204238896,1700000000.0,0.7526070874266044,2168688000.0,-0.022114314540435245,-0.8298612411338196,2.398178636306079,0.3268384598344126,0.2837277646291195,0.037786359444438554
A06,D06,maduro,140250000.0,2.6584757346619754,1558000000.0,0.06628495877455959,-2.5738462998648948,5.295845915201676,1.2049473240524426,0.6700114148072004,0.14514739448958133,1100000000.0,1.0641124496255774,1734688000.0,-0.2855495491761394,-1.26398480005179,1.8187335894595633,0.5991965390354331,0.17242922252336018,0.05342956193969199,1100000000.0,1.0676691818341681,1743625000.0,-0.2854022577539771,-1.2665004253678598,1.8354124190708296,0.5993632830056387,0.1729070761825633,0.053423697223618186,145750000.0,2.393440812387777,1454188000.0,-0.04377380819289212,-2.361029604989425,6.926815964205722,1.0557983444793129,0.7465135628650849,0.12236570685354486,1700000000.0,1.1529983532479573,2169750000.0,0.0017112956011157596,-1.1479273404098957,2.2928767303616473,0.3380098690301804,0.2083843264595704,0.03860197246045469,1700000000.0,0.6828711555726348,3454312000.0,-0.971450307871267,-1.645887999413576,1.229457396997016,0.29136869362128276,0.24599851886538363,0.05706266757467892,1700000000.0,0.6748380346095721,3451125000.0,-0.9711225495768883,-1.6389497424325496,1.2315893905736304,0.29150615849914735,0.24620498186456866,0.05705430559284173,1409938000.0,1.0771188074014728,2176125000.0,0.005559883791220762,-1.0870148776604989,3.098250186621287,0.34695771265541214,0.35353622842425825,0.040921013089346696
A06,D07,pasado,143000000.0,2.5516177503035258,1558688000.0,0.06839705701538071,-2.4709776870108073,5.159440527252409,1.2007394320805636,0.6741775437008739,0.14474549892630537,1100000000.0,1.0808794399576636,1736062000.0,-0.27467563399383643,-1.27117515144163,1.843961573998019,0.6042998652152279,0.17800969731772345,0.05395012120049242,1100000000.0,1.0883409157524908,1740875000.0,-0.27620545046920203,-1.277681101468326,1.8489693988046954,0.6048466561264376,0.17875893435286438,0.05406541359937208,158126000.0,2.278952694971567,1453500000.0,-0.022260373865854832,-2.206522357186074,7.064976092910739,1.0457604891081602,0.7125096203797388,0.1198065689663027,1700000000.0,1.1531373132942777,2169750000.0,0.002011115453132434,-1.1494615430790143,2.3896704989536324,0.34171612614705,0.20973155381559339,0.03901900806215452,1700000000.0,0.6783220367618468,3452188000.0,-0.9695024583312796,-1.6420451205689137,1.1920655350253595,0.2876171438057427,0.24271347591067782,0.05693028281243648,1700000000.0,0.678640320931707,3455375000.0,-0.9737045402598622,-1.646874729054837,1.1959981410815752,0.28853240249975615,0.2418512175101973,0.05703107948892498,1700000000.0,0.7678341298650986,2161250000.0,0.0076345796728122806,-0.8003345507178193,2.4156489917316546,0.3249550172520604,0.2927811692501495,0.038731457032701325
A06,D08,pasado,146437000.0,2.417059542739256,1560750000.0,0.07728420590708582,-2.3249349420526446,4.976284241094033,1.2050206656857259,0.6595635076545605,0.14530014291949173,1100000000.0,1.1108249065598883,1742250000.0,-0.28494884289154787,-1.3160967618918802,1.9020441032753324,0.6176586023641552,0.17735243066922252,0.05401402167478005,1100000000.0,1.1209250257579768,1742250000.0,-0.28681062950483766,-1.3238799378965806,1.913367698091745,0.6181374719709276,0.1784941091704383,0.05411411592213054,130625000.0,2.6434270608215726,1445938000.0,-0.05126602560769437,-2.6393742730085243,7.831380844867715,1.0377262457822005,0.7443602645282523,0.11720861904961344,1700000000.0,1.1393898279028678,2171875000.0,0.005068816322092852,-1.1450543528540358,2.471132945469423,0.34821961163629944,0.20263054140108075,0.04019451472076018,1700000000.0,0.7362985604167367,3460688000.0,-0.9969298838924088,-1.7317220868144334,1.289532813326438,0.2930266860683717,0.23739977852442024,0.05718455105646022,1700000000.0,0.7276008624330643,3458562000.0,-1.0016350401896552,-1.728289318961943,1.281254084487154,0.29418290586348006,0.23724313499577357,0.057257219579030266,1700000000.0,1.2332835555214259,2167625000.0,-0.06987801140019341,-1.312753710603483,2.881798551937283,0.35663477614729505,0.33279762736832713,0.0412555082384397
A07,D02,verde,139563000.0,2.39765477250942,1555250000.0,0.08364062645438267,-2.3140259151596694,4.725240917414977,1.0760465273527382,0.6327116919441362,0.1270442652827446,1100000000.0,0.5225273354179085,1518125000.0,-0.037164370487558746,-0.5966500316567573,1.2022346921283602,0.36426523536503885,0.13519496730191272,0.043449709290515226,1100000000.0,0.5147273990000156,1526375000.0,-0.038567217313301476,-0.588275284831366,1.1959469782501295,0.36487106193609714,0.13534696738806157,0.043616748105203315,90062000.0,3.8114100215226614,1454188000.0,-0.09853452005198819,-3.978493597600845,10.834318623003362,1.5707797192326005,1.097395202502081,0.184083486395917,1700000000.0,0.7139536113189622,2177188000.0,0.006867987913808311,-0.7353919065591423,1.5731249154985143,0.25990062117335117,0.12735363253395487,0.030501290498064708,1700000000.0,0.6706874186585784,2716938000.0,-0.5334984429146542,-1.1930188278644778,1.3704797481363387,0.35933468354807463,0.18248106635266392,0.05166885069527689,1700000000.0,0.6691960565862621,2714812000.0,-0.5380019103351976,-1.1970851335285433,1.3683857470115977,0.3599869070766681,0.1837484525538066,0.0519076663150921,1420562000.0,1.4804236200310779,2160188000.0,0.049211256153540994,-1.430422253715649,3.5593490277125475,0.4469318291869133,0.3790630663197214,0.05578746162474993
A07,D03,verde,158812000.0,2.1065764569123395,1560750000.0,0.10287580492713576,-1.9998875965189846,4.620198010824867,1.0581758279017464,0.6030947995412612,0.12542651866293603,1100000000.0,0.874722655265612,1749812000.0,-0.015097467303660659,-0.7360609335947221,1.364613585188244,0.38987641259662137,0.1587387835501961,0.054883830509190726,1100000000.0,0.8747258725781086,1745688000.0,-0.014765940151522732,-0.7375442505511356,1.3730515983918934,0.3899889784484136,0.15928623631227362,0.05485351527132444,164313000.0,2.212923187620504,1455562000.0,-0.035805144151161435,-2.1697229777666855,6.429917565923134,0.9603017226494556,0.707306755612763,0.11095280277050756,1700000000.0,0.8521662591877444,2172938000.0,0.029352651851008795,-0.8416950994130507,1.9675272957346808,0.27906133573495423,0.15962381561868969,0.032361640580709575,1700000000.0,0.5681494457506846,3452188000.0,-0.5209022457709891,-1.1019741386421802,1.0631336694725,0.25003117505386807,0.21590933219888175,0.053597931110065986,1700000000.0,0.5679738138122887,3451125000.0,-0.5206801616680244,-1.0988764946784513,1.0631162514119101,0.25004115828430123,0.21656167868038503,0.053558934360946345,1700000000.0,0.5140119962221891,2176125000.0,0.024906773247983547,-0.5317646962032025,1.677794055772465,0.2543079716407992,0.21633346391421487,0.02937942601779897
A07,D04,maduro,147124000.0,2.330804667097064,1560750000.0,0.059656818699599774,-2.2758728598356703,4.768600573090793,1.064881689075061,0.6407341929569718,0.12651093238397848,1100000000.0,0.8869294385650953,1744312000.0,-0.043518470639345094,-0.7871290765083848,1.3999686852952378,0.3923241197185715,0.16267278814186648,0.05541527565983149,1100000000.0,0.8847048810198285,1745688000.0,-0.04065151250860517,-0.787054974515457,1.4089281903672979,0.39194335964999166,0.16254222763452236,0.05530297626923029,170500000.0,2.152867694987445,1448688000.0,-0.06833066948641793,-2.14335440400163,6.571737245359614,0.9802034914702995,0.6761342817099123,0.11021099292341881,1700000000.0,0.8444940003328197,2165500000.0,-0.025116552790866744,-0.887183132032099,1.9428727116199611,0.2783783930529186,0.16065398985376916,0.03222104293651131,1700000000.0,0.5507613124638471,3451125000.0,-0.5621820706078484,-1.125503252198315,1.0194237778091408,0.2502610925585052,0.2169870362101361,0.05306853984096971,1700000000.0,0.5448893634983921,3451125000.0,-0.5556415762049062,-1.1135336171202437,1.0186489268030068,0.24922484129150363,0.2165231720417471,0.052984934942964086,1700000000.0,0.618276736547007,2172938000.0,-0.019931477762918603,-0.6710530675578602,2.0639357298963903,0.2730041035228392,0.2660160841778389,0.03197328438741167
A07,D05,maduro,150562000.0,2.286878229007769,1560062000.0,0.07622499056820892,-2.201148041972933,4.692447340178875,1.0550285345331811,0.632646019164566,0.12760511234801566,1100000000.0,0.908819840543038,1743625000.0,-0.014581212736660094,-0.7540908671530332,1.3972716915906225,0.3881677215181825,0.16137640460780459,0.055212977695431,1100000000.0,0.9177312523973115,1744312000.0,-0.016541512730682887,-0.7632592286751185,1.4111922791025908,0.3895949165643177,0.16339437006273794,0.05526887659219594,152626000.0,2.269185467538924,1464500000.0,-0.05062780687878195,-2.2284485652800616,6.629793807939,0.9674274874390708,0.6714015772377071,0.10974878039095061,1700000000.0,0.832378000859811,2170812000.0,0.002482243634354813,-0.8449213103542218,1.7745382314795122,0.27109311872024,0.14120045335205636,0.03164443077025855,1700000000.0,0.5292741944905154,3454312000.0,-0.5206757146159956,-1.0565954846267371,0.9970690228614485,0.24314178404197548,0.21079964368270915,0.05216515112956281,1700000000.0,0.53274329201325,3450062000.0,-0.5260373418707979,-1.0650953224817001,1.0041463639650616,0.24447646906327797,0.2100901287720337,0.052265028036448856,1700000000.0,0.5478837899626722,2169750000.0,-0.013068517319266091,-0.5959798221337965,1.7822098242907662,0.2554770802839883,0.22154548700022347,0.030093775636231272
A07,D06,maduro,150563000.0,2.28541378477706,1559375000.0,0.07937955842915259,-2.2017093840565662,4.699084188935634,1.0665136413192104,0.6504249633536966,0.12914369540284373,1100000000.0,0.9308618197831868,1749812000.0,-0.010172032871490464,-0.7602785017672996,1.4072994546710147,0.38776403339479165,0.16205022004479286,0.05587945928380363,1100000000.0,0.9279123588785743,1750500000.0,-0.00985369436067142,-0.7588503989456621,1.403147995541444,0.3878529969257586,0.162127200947608,0.055881103370035504,129938000.0,2.3590200532052776,1455562000.0,-0.04910920504540923,-2.353657877517217,6.2964327253463965,0.9662126349315819,0.6734084811347489,0.11103434461224151,1700000000.0,0.8172735838249291,2171875000.0,0.001006889660392188,-0.8310507887002695,1.7124484278362377,0.26724669266224865,0.13871151047989272,0.03124992217856107,1700000000.0,0.5240456639222714,3454312000.0,-0.5039978942351435,-1.0385324402552247,0.9893824672621758,0.23523264912656788,0.21240747231280316,0.05290348812769255,1700000000.0,0.5180104148733699,3451125000.0,-0.5036539827929076,-1.0334056486684535,0.990612784434651,0.23541903485512447,0.21283485880712885,0.05290657169643808,1700000000.0,0.90771406057367,2176125000.0,0.008076487528079136,-0.9145325569924181,2.541300185795331,0.2896682412238778,0.3022637306065995,0.034530147048180554
A07,D07,maduro,152625000.0,2.2190809026732086,1561438000.0,0.08184310514456952,-2.1251442302979022,4.637453457376355,1.0638259339615999,0.6439177161576388,0.12870366072471093,1100000000.0,0.9372096631389605,1750500000.0,0.0025178587008547557,-0.7470431987850202,1.4024174424838316,0.3849949290900654,0.1592756139377573,0.055715326471711915,1100000000.0,0.9414764932128894,1745000000.0,0.0006219388748799272,-0.7536977044473924,1.4004913898786557,0.38551574746985984,0.16056829543367335,0.05586633334647446,169813000.0,2.173032456285548,1453500000.0,-0.035921951757323975,-2.126841534675023,6.553114660033706,0.9524176241615487,0.6523498411793847,0.10804265427886835,1700000000.0,0.8054839674852109,2171875000.0,0.004127851635454952,-0.8236567631928002,1.730562446192195,0.2668181427258888,0.1355326556933004,0.031186068699597096,1700000000.0,0.5482836291330351,3458562000.0,-0.48930562253323023,-1.0437222245606366,1.0120345061636833,0.2360525437570415,0.20488283682653963,0.05216841298343532,1700000000.0,0.5421040192672553,3455375000.0,-0.49424466145558227,-1.0429038631376648,1.0140880209634182,0.23688359709744855,0.2052998185379251,0.052328505512254424,1700000000.0,0.5380198627787375,2178250000.0,0.0002698992587262404,-0.5828875516389218,1.7140466702763697,0.24777935207717355,0.205995104131137,0.029470541007986777
A08,D02,verde,130624000.0,2.7285104093313866,1553188000.0,0.08240762272792267,-2.639480213474629,5.264501616361082,1.1773790173471006,0.6870916681242829,0.1396487159956632,1100000000.0,0.5500466395829366,1518125000.0,-0.17961905147555585,-0.841943008944785,1.5258474038866152,0.4776625165847112,0.1475856809764296,0.042529856391458655,1100000000.0,0.5457843795049718,1526375000.0,-0.1811335687467136,-0.835949970495454,1.5251118193197508,0.4783179538415708,0.14742797048166223,0.04269076090509609,83875000.0,4.01032231012907,1454188000.0,-0.09117180107347597,-4.214982426627847,11.386396265749722,1.653469596076656,1.1495678620657435,0.19491073292521363,1700000000.0,0.9103986090245941,2175062000.0,0.009851782311995964,-0.9281812221495769,1.9812303168404308,0.30697111838385494,0.16307003046106744,0.03569325468590459,1700000000.0,0.6912154979733836,3452188000.0,-0.7931320125858632,-1.4745131224514099,1.4453580868372247,0.37175833671036324,0.18919076338272534,0.052565137593791784,1700000000.0,0.697764267212929,3454312000.0,-0.7973191563671399,-1.4841160321323787,1.4460184824522913,0.3724114537374285,0.19026761463871533,0.05278369360780179,1409938000.0,1.6349144405580194,2160188000.0,0.06322352114726276,-1.5811612099994092,3.807318401482704,0.4905908363201001,0.4114675095013616,0.06078340404989929
A08,D03,maduro,144374000.0,2.442945987954863,1558688000.0,0.09754383937247774,-2.3333017001174903,5.18933205552462,1.1640740040339845,0.6476140034437377,0.1385575802721512,1100000000.0,0.9900149110606253,1742938000.0,-0.16293501843403244,-1.0382564689502218,1.5895697546081105,0.5119811919117372,0.16929050643067303,0.05426911311498675,1100000000.0,0.9975046284904516,1743625000.0,-0.16261867385521087,-1.0465006160448986,1.604919499253375,0.5121847345022501,0.17031857579992798,0.054255977363532694,126500000.0,2.481593335598065,1454875000.0,-0.03666633719797288,-2.427215853474404,7.105906102660558,1.0572816240355445,0.7666918366602465,0.12303323924885518,1700000000.0,1.0707908057334612,2170812000.0,0.030205510631417104,-1.051583095381265,2.3199416990379085,0.3213387864308403,0.1924431791141365,0.036972206461410216,1700000000.0,0.6398348388830736,3451125000.0,-0.7892330127087808,-1.4301247659130665,1.1876596015481664,0.27789105191905633,0.23418642439574455,0.056083176606658416,1700000000.0,0.6379229702938558,3452188000.0,-0.7888476544897884,-1.4282285822915362,1.1925663800758854,0.2779071288844363,0.23431442978596428,0.05607689538314262,1700000000.0,0.5960339188696333,2176125000.0,0.024593339530748735,-0.6317515864688483,2.0601865248720532,0.304759654379132,0.2702440870507235,0.035094274958267765
A08,D04,maduro,135438000.0,2.6334377485056453,1560062000.0,0.055140973488727416,-2.577615679655456,5.195852738645731,1.1620833033592488,0.6754257452508627,0.13857829590058865,1100000000.0,0.998860960207729,1744312000.0,-0.18895263848259375,-1.0939038997675097,1.653266445151496,0.5179714669741147,0.1701973462096374,0.05449709933194132,1100000000.0,1.0001465994115648,1745000000.0,-0.18622162838462114,-1.0954342860351263,1.6634586312517494,0.5173513458750926,0.17017843078994205,0.054358202623978585,129250000.0,2.423194480738303,1448688000.0,-0.06455506441921802,-2.406324706602612,7.2233194143391035,1.0624952082229768,0.7377086759440148,0.12164017177303982,1700000000.0,1.072367703882922,2165500000.0,-0.023233239332008923,-1.106341577272325,2.352331236538012,0.31762041838176136,0.1999799270865315,0.036381307972304905,1700000000.0,0.6181526603495332,3451125000.0,-0.8256865882863269,-1.4504366053004212,1.1593935443663002,0.2775148304063421,0.23290289914050638,0.05539594775611179,1700000000.0,0.6172747123582802,3449000000.0,-0.8187134078582875,-1.4381303980072193,1.1567215957920602,0.2761876902144058,0.23220604686579802,0.05527118112863362,1700000000.0,0.6816564283063866,2175062000.0,-0.015391667682089718,-0.7583362354658395,2.3157956783406637,0.3148315959168985,0.2860451348810174,0.03614239825270875
A08,D05,maduro,140938000.0,2.5972365585929094,1557312000.0,0.06832054680555309,-2.5117247044796103,5.176926648466898,1.153000566949179,0.6672748842965066,0.13924509260005621,1100000000.0,1.031011337833997,1741562000.0,-0.15918078318050974,-1.0646075322172823,1.6433945575305207,0.5128881731620615,0.17216669361373343,0.054430205438123457,1100000000.0,1.0444654176255346,1744312000.0,-0.16133065416789316,-1.0785091088960934,1.6735686820049096,0.5142454753015364,0.17394178302335936,0.05449314121932538,139563000.0,2.4455735571230646,1448688000.0,-0.04737006801036522,-2.3958898820106445,7.170699019440728,1.0552144455763244,0.7124903082842655,0.12037448718964582,1700000000.0,1.0303585702226061,2169750000.0,0.002801966257302808,-1.0304226024110554,2.0978426066105014,0.3089763433528799,0.18095522117568402,0.03557956130516252,1700000000.0,0.5755121909656215,3452188000.0,-0.7846093275353464,-1.3690667512492407,1.0965167384521581,0.26841925629917684,0.22828445909515357,0.05460279339196372,1700000000.0,0.5821666411226025,3450062000.0,-0.7902032820996111,-1.3782188941221996,1.1057310761932762,0.269852180424827,0.2280822238127929,0.054730384299557705,1700000000.0,0.6529690337848936,2169750000.0,-0.009186894977214755,-0.7186232065540463,2.1798253979480515,0.3034680677920392,0.26888849867525094,0.03566541740545026
A08,D06,maduro,140937000.0,2.542161646338161,1558688000.0,0.0709593137717646,-2.470678860824356,5.141687683165647,1.1510447910162074,0.6704277907223745,0.13917203892856078,1100000000.0,1.0374605479202277,1749125000.0,-0.1543404604448313,-1.0635991701776835,1.629311426070632,0.5118720528933286,0.164350312638734,0.05456858357296754,1100000000.0,1.0331114160270014,1750500000.0,-0.15393006670283593,-1.0605463133736357,1.6414353406633775,0.512002929085403,0.16619730055495063,0.05458886896518059,126500000.0,2.5408645697566374,1455562000.0,-0.04587677043332523,-2.5178383778424047,6.9108228435111165,1.0405325418749791,0.7355248692007974,0.12011895701559326,1700000000.0,1.0135728972056413,2171875000.0,0.002387362844096607,-1.0157059304594165,2.0853301260607457,0.3060764053448946,0.1744151926979154,0.03546317269114785,1700000000.0,0.5943152879101977,3453250000.0,-0.7683605295784207,-1.3656103298270417,1.0997041867266502,0.26160446437222723,0.23081002438116577,0.055335718570494505,1700000000.0,0.5871071240473246,3454312000.0,-0.7678408971482807,-1.3577449545505258,1.1031768029286098,0.2619006631596146,0.23150831574661684,0.05536718045200631,1700000000.0,1.0042144091879175,2176125000.0,0.009559976243070548,-1.0153649428497997,2.9204132252008046,0.32927173712907387,0.3448576590949376,0.03905244564378684
A08,D07,pasado,141626000.0,2.4796002396234154,1559375000.0,0.07715093818673754,-2.3926309938009487,5.042759765518205,1.150211293544611,0.6717866583615592,0.13917513434656067,1100000000.0,1.0565507958805587,1742938000.0,-0.14613121465810042,-1.0666051428290209,1.649199829552356,0.5146883746344988,0.1683326438646697,0.05436229196188617,1100000000.0,1.0625924416219545,1745000000.0,-0.14870605021171235,-1.0762859064438373,1.6647453952802884,0.5152401557389537,0.16948559550998632,0.05449621223401705,146438000.0,2.3552913558984656,1453500000.0,-0.0229195565194048,-2.2903499696021052,7.056149250586041,1.0234663633205523,0.7050002983691692,0.11750727119512894,1700000000.0,0.9910256472298047,2170812000.0,0.006473230027180386,-0.9967983823773214,2.1029514586301232,0.3055066622075414,0.17158291341876591,0.03532334176257854,1700000000.0,0.607302456628577,3455375000.0,-0.7546894035268444,-1.3666813903230068,1.1046692322400857,0.25976274080376466,0.2228521173004058,0.05481026885608863,1700000000.0,0.6087034415284918,3455375000.0,-0.7602666718316031,-1.3730992194021383,1.1110292052664152,0.26089893110535767,0.22295188067240454,0.05492237331742573,1700000000.0,0.6367670743806797,2178250000.0,0.0148353781967768,-0.6840415440016321,2.221414930574241,0.3003281286519883,0.25030550902839516,0.0347760790260733
A08,D08,pasado,147126000.0,2.330811316392339,1562125000.0,0.08374382059393569,-2.236119241679305,4.804600333563552,1.1473197590741155,0.6622853576737519,0.13876968700408085,1100000000.0,1.0688555847982606,1742938000.0,-0.15431216669366635,-1.1008278067130945,1.6623072891982655,0.5230931631600443,0.16845827182360534,0.05439214580342649,1100000000.0,1.0718645425988353,1742250000.0,-0.1569540155074834,-1.107291268817522,1.6664295537616391,0.5234880490150187,0.1697547506047154,0.05449748640890718,130625000.0,2.626904789653934,1445938000.0,-0.04925220854330621,-2.6021628324871626,7.723434334087184,1.0172398798738316,0.74109368898988,0.11492963013563895,1700000000.0,0.9447915901168752,2171875000.0,0.00721454120254652,-0.960165012974301,2.118225815378112,0.30380485375535604,0.16409281030442588,0.0353670126597938,1700000000.0,0.6088369106535126,3459625000.0,-0.7846016117921899,-1.4224020941965119,1.1341868421730847,0.25760428182641665,0.21521871604022372,0.05398919978839508,1700000000.0,0.6087651442826892,3461750000.0,-0.7903203864718906,-1.425185332652562,1.135917413168187,0.25871334770469606,0.21495816687244634,0.054047167032037824,1700000000.0,1.0903973337487605,2167625000.0,-0.06041684455614903,-1.169856411456883,2.622634207793638,0.33727860679363186,0.30459374456606925,0.03879431960147845
A09,D02,verde,143000000.0,2.285298917561723,1558688000.0,0.08145043866286615,-2.2032762842180325,4.63126029762944,1.1021661443193325,0.6142925816339696,0.13036630454884443,1100000000.0,0.5492602412996936,1518125000.0,-0.19285631986055063,-0.8635115815436062,1.5603120820297702,0.47618553633014615,0.14208102621089153,0.04173832766490928,1100000000.0,0.5420900682951333,1526375000.0,-0.1947288087836126,-0.8592675827607809,1.558328091381473,0.47678173366270504,0.14205377951675147,0.04185068098633051,90063000.0,3.769562839583933,1454188000.0,-0.09209343591286114,-3.9853342075753044,11.003236202805613,1.6098594759610576,1.126259090581874,0.18968212413935615,1700000000.0,0.832780239022895,2177188000.0,0.014695349281318378,-0.8522497467912039,2.0851986838304843,0.30520172478022295,0.18544777667440118,0.03573111178783671,1700000000.0,0.6969483184147722,3454312000.0,-0.8095745422562854,-1.518807552701122,1.4800479859192075,0.3856192603342372,0.18968087385774784,0.05434324231125884,1700000000.0,0.7034826054164702,3454312000.0,-0.8141276885854053,-1.5298903713421044,1.4841128839167423,0.38622640396494,0.19083585112103188,0.054522590630435394,1416312000.0,1.486322367916717,2161250000.0,0.05580906233552793,-1.4443352959879592,3.5123124618767343,0.44966707338095513,0.3561583325216682,0.056070215168879424
