SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
4, 0.0000, 0, 0.37101263, 0.81456441, -0.49915329, 105.93371582, 87.80551147, 152.66247559, -20.54954720, -8.76936531, -91.93218231, -1.97972631, -10.16205406, -2.62833142, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.03828026, 0.06850615, 0.03327376, 101.50000763, -14.55783081, 40.20000076, 0.00000000
2, -0.0000, 0, 0.96611953, 1.03593028, 0.27257437, 26.32106018, -144.20352173, 450.49206543, 46.18532562, 3.12774038, 44.60683823, 108.94660187, 81.07579803, 139.25332642, 0.64960951, 0.13872607, -0.71129388, -0.22983378, -0.03423793, 0.22665799, -0.86816180, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0100, 1, 0.87026364, 0.93481922, 0.23327601, 26.71984482, -146.17860413, 452.36956787, 44.25606537, -0.38000584, 43.72990417, 77.86519623, 83.38301086, 107.74037933, 0.68007749, 0.14120442, -0.68406844, -0.22272488, 0.07458180, 0.21032858, -0.85151380, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.0200, 1, 0.50647652, 0.81875885, -0.51370382, 95.27403259, 89.28564453, 158.08351135, -19.43876076, -10.08477020, -92.28295898, -0.12318851, -6.58079958, -3.63086629, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.08122210, 0.03638191, 0.09802303, 101.50000763, -14.55783081, 40.20000076, 0.00000000
2, 0.0200, 2, 0.71966702, 0.87905496, 0.22775072, 28.17964172, -143.69813538, 453.44921875, 41.85910416, -3.50774622, 42.41449738, 38.56460953, 82.70606995, 67.99246979, 0.70942652, 0.14318424, -0.65563947, -0.21528868, 0.22904411, 0.23242244, -0.87976801, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, -0.0000, 0, 1.10436976, 0.39963087, -0.29591718, 119.59753418, -145.96139526, 246.05265808, -3.44928384, 24.32037354, -121.57263947, -25.81468201, 27.23070335, -18.18655777, 0.94374514, 0.17810576, -0.26088133, 0.09779762, -0.37077639, -0.10942132, -0.05495328, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0100, 1, 1.11248302, 0.44070211, -0.27945811, 117.70503235, -156.71371460, 247.83596802, -4.64776373, 22.47880745, -122.47880554, -23.80399513, 24.65324974, -17.03842926, 0.95191878, 0.16831471, -0.23643795, 0.09807169, -0.40194210, -0.14420280, -0.08209822, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0200, 2, 1.06257439, 0.46239451, -0.27849948, 119.09354401, -171.20896912, 249.27798462, -5.78778124, 20.54954720, -122.62496185, -21.94061852, 21.90414429, -16.02487373, 0.95947564, 0.15901221, -0.21073754, 0.09854671, -0.41903478, -0.18074612, -0.15711063, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0300, 3, 0.95752293, 0.45313895, -0.25166875, 124.35768127, -182.97271729, 249.31610107, -5.78778124, 20.54954720, -122.62496185, -20.19528580, 19.00926399, -15.17732716, 0.96631432, 0.14993589, -0.18398146, 0.09953229, -0.40084001, -0.17694324, -0.26914570, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.0300, 2, 0.56531805, 0.81170928, -0.52270913, 94.72032166, 91.60247803, 160.92965698, -18.91259766, -11.72171879, -91.75679779, 0.75307584, -4.72676754, -4.07542324, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.10104872, 0.03239208, 0.12261658, 101.50000763, -14.55783081, 40.20000076, 0.00000000
4, 0.0400, 3, 0.61625302, 0.77713794, -0.53232843, 96.64884186, 91.88247681, 163.09196472, -18.09412384, -13.97252274, -91.14293671, 1.63410699, -2.84612775, -4.49223995, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.12501892, 0.04290777, 0.12419350, 101.50000763, -14.55783081, 40.20000076, 0.00000000
4, 0.0500, 4, 0.62900209, 0.69841415, -0.51755482, 98.14318085, 84.74554443, 161.95236206, -16.92487526, -17.10026360, -91.31832886, 3.12392616, 0.60109693, -5.05492640, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.13431802, 0.05182217, 0.06442284, 101.50000763, -14.55783081, 40.20000076, 0.00000000
