SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
4, 0.0000, 0, -0.13554339, 0.93322623, -0.06154093, 30.68024254, 32.71033478, 22.74990463, -30.16661835, 5.46623802, -88.59982300, -9.48719692, -4.64740276, 18.40099907, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01026348, -0.09178070, -0.07639703, 101.51400757, -15.72152328, 39.71999741, 0.00000000
4, 0.0100, 1, -0.10222888, 0.91048509, -0.07754777, 25.54740143, 33.53793716, 23.22423935, -30.07892418, 5.64162540, -88.48290253, -9.19462585, -4.35516310, 18.13063240, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.03733531, -0.07426637, -0.09594069, 101.51400757, -15.72152328, 39.71999741, 0.00000000
4, 0.0200, 2, -0.08192811, 0.87361205, -0.11129055, 22.93882561, 31.46279144, 23.24236870, -29.93276787, 5.32008171, -87.86904144, -8.93227196, -4.06562042, 17.88041496, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.05089926, -0.03464815, -0.12169626, 101.51400757, -15.72152328, 39.71999741, 0.00000000
2, -0.0000, 0, 0.95826787, 1.42917788, 0.52842027, 57.52679062, -62.89903259, 202.18106079, 43.49605179, 41.01139832, 49.86845779, 23.71916389, 12.22935200, 26.23544693, 0.95266271, -0.17535369, -0.14790133, -0.19952455, -0.37075737, 0.22416005, 0.69747508, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.0300, 3, -0.07032639, 0.84127063, -0.14726922, 22.37570572, 26.50435638, 22.60552979, -29.93276787, 5.32008171, -87.86904144, -8.68318748, -3.79075789, 17.67864799, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.05629872, 0.00585958, -0.14172772, 101.51400757, -15.72152328, 39.71999741, 0.00000000
4, 0.0400, 4, -0.06590273, 0.81798911, -0.18045114, 22.76120758, 20.51959419, 21.54568481, -30.04969215, 4.76468849, -88.95059967, -8.06280327, -2.97654080, 17.48500824, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.05297428, 0.03917415, -0.15399040, 101.51400757, -15.72152328, 39.71999741, 0.00000000
4, 0.0500, 5, -0.06262667, 0.82383001, -0.21035285, 22.71445465, 15.30314827, 20.92794609, -29.52353096, 3.74159598, -89.03829193, -7.82656527, -2.73809838, 17.39393997, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.04575792, 0.05643456, -0.14057648, 101.51400757, -15.72152328, 39.71999741, 0.00000000
4, 0.0600, 6, -0.04046549, 0.84041393, -0.21722029, 22.97069359, 9.78128719, 21.11824799, -28.99736977, 4.44314528, -89.06752014, -7.59434128, -2.50899243, 17.35837364, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.06506117, 0.05326395, -0.12497663, 101.51400757, -15.72152328, 39.71999741, 0.00000000
2, 0.0100, 1, 0.98664892, 1.43656290, 0.53613043, 56.09191895, -67.07305908, 221.39013672, 44.84069061, 39.16983414, 48.81613541, 23.91209602, 14.58240414, 25.97408485, 0.95148283, -0.17232759, -0.16716227, -0.19245894, -0.33900386, 0.23079172, 0.72524053, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, -0.0001, 0, 1.38724840, 0.66704464, -0.20541637, 49.79753113, -58.98628998, 142.71852112, 8.33089733, 40.63139343, -113.24173737, 3.94567394, 3.06752563, -10.10309505, 0.99508774, -0.03663509, -0.02361608, 0.08888608, -0.28585321, 0.19464855, 0.49841067, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0200, 2, 0.95266747, 1.43824780, 0.52530837, 55.39229965, -76.01132965, 242.94702148, 45.86378098, 37.18210983, 48.43613052, 24.06888390, 17.16736794, 25.73056984, 0.94971961, -0.16848633, -0.18821339, -0.18498856, -0.26587972, 0.24168105, 0.72141171, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.0700, 7, -0.00573948, 0.85188156, -0.21688442, 21.76469803, 2.86061263, 22.32648659, -28.17889404, 3.88775206, -88.59982300, -7.38205051, -2.28281689, 17.39295769, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.09650864, 0.04527321, -0.11741988, 101.51400757, -15.72152328, 39.71999741, 0.00000000
4, 0.0800, 8, 0.00787933, 0.84750223, -0.21875949, 20.87018394, -0.87298512, 23.81307602, -28.17889404, 3.88775206, -88.59982300, -7.18284369, -2.05043316, 17.46732903, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.10583669, 0.04502455, -0.12245575, 101.51400757, -15.72152328, 39.71999741, 0.00000000
4, 0.0900, 9, -0.01600400, 0.82922828, -0.21087891, 17.79834747, -2.63357615, 23.51535797, -28.93890572, 4.38468266, -88.95059967, -6.76031733, -1.12030470, 17.54070663, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.07354566, 0.03955649, -0.14135838, 101.51400757, -15.72152328, 39.71999741, 0.00000000
