SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.0000, 0, -0.92984033, 0.17388757, -0.43346864, 14.63856506, 13.29362869, -27.71234512, -15.43408298, 52.32388306, 38.17597198, -35.77671814, -50.85740280, 31.49294853, 0.86299980, 0.15610051, 0.46857700, -0.10629906, 0.03907181, -0.00497385, 0.01630498, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0100, 1, -0.91049802, 0.17225675, -0.42083317, 15.64011765, 14.64318562, -28.37138748, -15.55100822, 52.58696365, 38.02981567, -35.27287292, -50.69973755, 31.09591866, 0.86448884, 0.15441519, 0.46648136, -0.10587873, 0.02361682, -0.00153956, -0.00242236, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0001, 0, -0.86021417, 0.04630369, -0.51250994, 10.31414032, 12.56981182, -24.69080734, -55.21777344, 64.04560089, -107.30780029, -58.81024551, -55.21488190, 28.73056793, 0.80429453, 0.32131514, 0.49903190, 0.02888147, 0.00940936, 0.00951170, -0.00259235, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0200, 2, -0.89205158, 0.16568716, -0.41342509, 15.83869457, 16.11253738, -28.63584900, -14.96638393, 51.76848984, 37.56211472, -34.76833344, -50.52515411, 30.69748306, 0.86602080, 0.15276235, 0.46426812, -0.10548416, 0.00858314, 0.00469880, -0.01542072, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0101, 1, -0.85524333, 0.04645216, -0.51392049, 10.70172691, 13.04268646, -23.93084717, -55.21777344, 64.04560089, -107.30780029, -58.39064407, -55.05170441, 28.34677505, 0.80577755, 0.32061934, 0.49707547, 0.02901363, 0.00468191, 0.00617270, -0.00678236, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0300, 3, -0.86801356, 0.16088629, -0.41207337, 15.43207264, 17.59120178, -28.26449585, -15.69716454, 51.97310638, 37.41595840, -34.27670670, -50.33433533, 30.30568314, 0.86756885, 0.15120852, 0.46196407, -0.10511683, -0.01281656, 0.00636555, -0.02607199, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0201, 2, -0.84752750, 0.04196326, -0.51342744, 10.61014175, 14.87315845, -23.30768967, -55.07161713, 64.27944946, -107.30780029, -57.98925400, -54.86956406, 27.98035431, 0.80726159, 0.32002622, 0.49504450, 0.02903399, -0.00171206, 0.00856835, -0.00876582, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0400, 4, -0.85003030, 0.15795211, -0.40193909, 14.65306282, 18.41490936, -26.93557549, -15.69716454, 51.97310638, 37.41595840, -33.81375122, -50.13433075, 29.93460274, 0.86908066, 0.14979479, 0.45964971, -0.10479748, -0.02587360, 0.01131927, -0.04309287, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0500, 5, -0.83999246, 0.14786515, -0.38921911, 12.96634388, 19.29567719, -24.65241241, -15.81408882, 52.11926270, 37.32826614, -33.62935638, -50.20236206, 29.86956406, 0.86918759, 0.14845385, 0.45987478, -0.10483117, -0.03243985, 0.02411303, -0.05503146, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0301, 3, -0.83480686, 0.04031949, -0.51277292, 10.46752167, 16.60612488, -22.26557922, -54.92546082, 63.84098053, -107.95088959, -57.61269379, -54.67015076, 27.63861847, 0.80872679, 0.31954488, 0.49296591, 0.02892695, -0.01253813, 0.01015789, -0.01395188, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0401, 4, -0.82968575, 0.03607872, -0.50868237, 9.97445297, 17.91696930, -21.17649651, -55.07161713, 64.19175720, -108.50628662, -57.26373672, -54.45833206, 27.32128716, 0.81015384, 0.31917986, 0.49086648, 0.02872714, -0.01576702, 0.01625933, -0.01726324, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0501, 5, -0.81633103, 0.03777887, -0.49551076, 9.24071789, 18.56172371, -19.99506569, -54.77930450, 63.84098053, -108.24320221, -57.16183090, -54.49484253, 27.29390335, 0.81033808, 0.31845009, 0.49104092, 0.02864615, -0.02655318, 0.02761225, -0.02976010, 0.00000000, 0.00000000, 0.00000000, 0.00000000
