SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
4, -0.0000, 0, 0.08658256, 0.95660073, -0.26726913, -3.37741303, -1.84977615, 1.89331400, -67.69950104, 13.62174797, -79.59661102, -5.03374720, 4.74664068, -10.99328899, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.00440554, 0.00702944, -0.00280248, 101.53600311, -17.54955673, 34.65999985, 0.00000000
4, 0.0100, 1, 0.09458816, 0.95752311, -0.26968953, -2.78335929, -2.87443018, 1.32090867, -67.26103210, 13.59251690, -80.23969269, -5.05899286, 4.75185251, -10.96198845, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01227280, 0.00946462, -0.00104949, 101.53600311, -17.54955673, 34.65999985, 0.00000000
4, 0.0200, 2, 0.10072879, 0.95928645, -0.27789566, -1.89047348, -3.57216167, 0.83530319, -67.37796021, 11.80941200, -80.03507996, -4.84463406, 4.94705582, -10.90589714, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01754270, 0.01588896, 0.00345844, 101.53600311, -17.54955673, 34.65999985, 0.00000000
2, -0.0001, 0, 0.57350135, 0.11254133, 0.34590715, -119.83222198, -64.01813507, 206.74563599, 45.04530716, 38.35136032, 70.06723022, -24.42178726, 18.29466629, -28.70494843, 0.94316453, 0.16378744, -0.20229135, 0.20662178, 0.17472175, 0.36454228, -0.20647068, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.0300, 3, 0.09720168, 0.96740222, -0.28142151, -1.05283797, -3.99192357, 0.21636394, -67.52411652, 12.86173630, -80.06430817, -4.85181189, 4.93853474, -10.86669731, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.01155312, 0.01354573, 0.01225784, 101.53600311, -17.54955673, 34.65999985, 0.00000000
4, 0.0400, 4, 0.08519208, 0.97696954, -0.27596909, -1.05855072, -5.37398148, -0.73357743, -67.40718842, 13.50482273, -79.91815186, -4.85811758, 4.91720533, -10.81664085, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.00017368, 0.00523191, 0.01933915, 101.53600311, -17.54955673, 34.65999985, 0.00000000
4, 0.0500, 5, 0.07288963, 0.98080951, -0.26595631, -1.31122506, -6.89068413, -1.92496765, -67.40718842, 13.50482273, -79.91815186, -4.86599684, 4.88036871, -10.75510311, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.01193295, -0.00536536, 0.01944769, 101.53600311, -17.54955673, 34.65999985, 0.00000000
2, 0.0099, 1, 0.52937973, 0.13170946, 0.25821096, -124.12297821, -58.95610428, 216.20202637, 46.38994217, 36.65594864, 69.97953796, -20.76377106, 19.26648903, -26.65927315, 0.95058560, 0.13493134, -0.20112842, 0.19423699, 0.16767381, 0.42403829, -0.27871770, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.0600, 6, 0.06598549, 0.97524470, -0.25594050, -1.80273747, -7.41308975, -2.76152968, -67.84565735, 14.14791012, -80.03507996, -4.87858868, 4.83410072, -10.69071865, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.01808796, -0.01264133, 0.01071686, 101.53600311, -17.54955673, 34.65999985, 0.00000000
2, 0.0199, 2, 0.47607395, 0.14020203, 0.17171621, -126.97265625, -57.72547150, 221.97987366, 48.43613052, 34.66822433, 70.44723511, -23.30271339, 20.34619904, -27.55478287, 0.94475627, 0.15186554, -0.21534589, 0.19493243, 0.16464829, 0.42861658, -0.37991980, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0299, 3, 0.40339336, 0.11899416, 0.15037331, -129.82888794, -57.94497681, 227.04159546, 47.67611694, 32.70973206, 69.65799713, -25.93836975, 21.39992523, -28.52759552, 0.93829435, 0.16914770, -0.22968635, 0.19554302, 0.21238257, 0.45252103, -0.42844036, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0399, 4, 0.39298129, 0.12260626, 0.10244776, -130.74755859, -55.59552383, 232.06027222, 47.67611694, 32.70973206, 69.65799713, -28.66892242, 22.39155388, -29.58728027, 0.93119830, 0.18678586, -0.24389543, 0.19620347, 0.20445235, 0.50901580, -0.44087178, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.0700, 7, 0.05214404, 0.97169632, -0.24675854, -1.98459291, -6.76695633, -3.28676128, -67.90412140, 14.14791012, -80.41508484, -5.15944338, 4.38221359, -10.63963223, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.02933813, -0.01861257, 0.00412918, 101.53600311, -17.54955673, 34.65999985, 0.00000000
4, 0.0800, 8, 0.04101231, 0.96758467, -0.23852700, -2.63481331, -5.20774317, -3.80270958, -67.40718842, 13.91405964, -79.91815186, -5.18272734, 4.33195210, -10.59913063, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.03434861, -0.02107298, -0.00272490, 101.53600311, -17.54955673, 34.65999985, 0.00000000
4, 0.0900, 9, 0.03990716, 0.97148740, -0.24765718, -2.74352074, -2.63381743, -4.06746387, -67.55334473, 13.68021011, -79.68430328, -5.20905495, 4.28582287, -10.58422089, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.03461690, -0.01339932, 0.00407460, 101.53600311, -17.54955673, 34.65999985, 0.00000000
4, 0.1000, 10, 0.04586984, 0.96659577, -0.25463963, -2.52836728, -0.64596188, -4.31497765, -67.55334473, 13.68021011, -79.68430328, -5.23470306, 4.24247074, -10.58918571, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.02788408, -0.00470633, 0.00188103, 101.53600311, -17.54955673, 34.65999985, 0.00000000
2, 0.0499, 5, 0.31137392, 0.10803527, 0.04801516, -129.82685852, -54.62247467, 236.93807983, 48.37766647, 29.46506882, 69.77491760, -31.48420143, 23.32085991, -30.74748611, 0.92343664, 0.20462802, -0.25801250, 0.19703235, 0.23551111, 0.55055130, -0.51129717, 0.00000000, 0.00000000, 0.00000000, 0.00000000
4, 0.1100, 11, 0.05861095, 0.96423644, -0.26164347, -2.28902006, 0.49345309, -4.35165930, -67.93334961, 14.17714119, -79.91815186, -5.25876665, 4.20171165, -10.60527134, 1.00000000, 0.00000000, 0.00000000, 0.00000000, 0.01441938, 0.00311627, 0.00207023, 101.53600311, -17.54955673, 34.65999985, 0.00000000
4, 0.1200, 12, 0.07457455, 0.95881253, -0.26273710, -2.37856579, 0.57670081, -4.17372036, -67.52411652, 14.14791012, -79.30429840, -5.19722033, 4.24767017, -10.62004757, 1.00000000, 0.00000000, 0.00000000, 0.00000000, -0.00186813, 0.00606854, -0.00266768, 101.53600311, -17.54955673, 34.65999985, 0.00000000
