SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, -0.0000, 0, 1.06744850, 0.09525125, 0.76265013, 2.31273723, -8.06280804, 14.42957401, 36.15901566, 48.26074219, 72.08418274, 1.72285151, 10.04604053, -4.65206385, 0.99517298, -0.01851719, -0.08686610, 0.04174056, -0.13027149, -0.05380918, 0.29519513, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, -0.0001, 0, 0.83405876, -0.04986810, -0.73789787, -1.29051125, -4.92852545, 5.25481892, 10.26015759, 56.24086380, -108.38935852, -1.92869604, -3.39901733, 0.40091836, 0.99941415, 0.01671899, 0.02971214, -0.00299749, 0.01791583, 0.05765918, 0.11413711, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0100, 1, 1.08993244, 0.04864267, 0.76123333, 0.42970854, -9.56610489, 17.82280159, 35.19438553, 49.31306458, 71.03186035, 0.57236814, 11.04293919, -5.01630306, 0.99437332, -0.00917752, -0.09590777, 0.04403806, -0.14712448, -0.09331468, 0.30433911, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0200, 2, 1.13340354, 0.00015568, 0.77201760, -2.11974621, -12.05294895, 20.73972702, 36.24671173, 49.89768982, 71.41186523, 0.40968624, 11.19511318, -5.14435530, 0.99420691, -0.00793192, -0.09728186, 0.04501196, -0.16426447, -0.12710920, 0.33746815, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0300, 3, 1.15616477, -0.06076831, 0.77456009, -6.04407549, -14.76549149, 24.33296585, 36.01286316, 49.78076553, 70.73954773, 0.19678718, 11.37921715, -5.27077532, 0.99401188, -0.00626544, -0.09895568, 0.04592344, -0.18303946, -0.18437658, 0.34772250, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0099, 1, 0.82870424, -0.04352285, -0.74607676, -1.78448653, -6.36467266, 6.87432766, 10.61093235, 56.09470749, -108.12627411, -1.89033341, -3.46318555, 0.45787528, 0.99940139, 0.01636713, 0.03027891, -0.00349489, 0.02644587, 0.05043253, 0.11478664, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0199, 2, 0.81896281, -0.03020964, -0.77244860, -1.79538226, -6.27783632, 9.80339336, 10.58170128, 57.08856964, -108.30166626, -1.82997656, -3.52697802, 0.53277487, 0.99939048, 0.01581808, 0.03084377, -0.00415511, 0.05177715, 0.03530905, 0.12289992, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0299, 3, 0.81606025, -0.01750970, -0.81531733, -1.13516819, -7.09278536, 13.54367542, 10.31861973, 56.29932785, -108.30166626, -1.54891658, -4.45046568, 0.65965271, 0.99914122, 0.01328252, 0.03890143, -0.00522685, 0.08225034, 0.01888370, 0.14673041, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0399, 4, 0.84061331, -0.02162429, -0.85466105, 0.43724951, -9.81513596, 17.26193428, 10.69862556, 52.73311996, -108.24320221, -1.42034805, -4.55201483, 0.76230478, 0.99911559, 0.01212034, 0.03979182, -0.00615434, 0.08589347, 0.01711946, 0.19102895, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0400, 4, 1.15441024, -0.06259176, 0.79163641, -8.44683266, -16.95614052, 27.84603882, 36.01286316, 49.78076553, 70.73954773, -0.05699643, 11.58989143, -5.40612841, 0.99378490, -0.00426736, -0.10087948, 0.04686868, -0.16740146, -0.18471453, 0.35980001, 0.00000000, 0.00000000, 0.00000000, 0.00000000
