SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
5, -0.0001, 0, 0.43867171, -0.02939896, -0.54344106, 190.84855652, -87.86270905, 141.05844116, 6.13855600, 43.64220810, -123.03420258, 73.93281555, 31.64642143, 15.23889828, 0.78366673, -0.54456508, -0.29264948, 0.06059557, 0.17212625, -0.30274335, 0.08932371, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0099, 1, 0.47135618, -0.06578266, -0.52057832, 185.78869629, -88.91457367, 139.52041626, 5.40777540, 41.71294785, -123.18035889, 76.82358551, 31.37449837, 16.54652405, 0.77070194, -0.56145501, -0.29573318, 0.05769404, 0.12500381, -0.31448066, 0.06857841, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0199, 2, 0.45711881, -0.10947084, -0.51987785, 180.71223450, -93.02923584, 137.87457275, 5.40777540, 41.71294785, -123.18035889, 79.64998627, 30.99307251, 17.81003189, 0.75765204, -0.57795960, -0.29825687, 0.05448869, 0.11820513, -0.31272098, 0.06566634, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0299, 3, 0.43450582, -0.14886358, -0.52933079, 175.74240112, -100.19602966, 135.71644592, 5.52470016, 39.34521866, -124.34960175, 82.40930939, 30.47939491, 19.00666618, 0.74453139, -0.59421062, -0.29998815, 0.05093077, 0.12000382, -0.30179638, 0.06623446, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0399, 4, 0.42338538, -0.16350032, -0.50018281, 173.35662842, -106.31494141, 133.63806152, 4.61853266, 35.77901077, -124.40806580, 85.11636353, 29.85748482, 20.12742805, 0.73122501, -0.61029601, -0.30103552, 0.04718605, 0.11294874, -0.33454499, 0.08020309, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0499, 5, 0.40823686, -0.20524386, -0.49494565, 169.36224365, -110.46247101, 130.83843994, 4.06313944, 34.87284470, -125.05115509, 86.30016327, 30.84550667, 23.85009003, 0.72569728, -0.60496503, -0.32606152, 0.03263074, 0.10825779, -0.33037841, 0.07087882, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0599, 6, 0.41238737, -0.26243752, -0.45393407, 165.86744690, -111.55010986, 129.17449951, 3.33235884, 32.76819611, -125.69423676, 88.89725494, 30.09859848, 24.85713196, 0.71237165, -0.62051082, -0.32655919, 0.02919080, 0.08793767, -0.34594047, 0.03258638, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, -0.0001, 0, -0.01894929, 0.31896809, -0.09710842, 54.51296997, 173.87922668, 229.39411926, 21.36802101, 56.91318130, 28.35428238, 96.11316681, 42.06926727, 51.22501755, 0.67796469, -0.52231491, -0.51644319, -0.02894053, 0.48032361, -0.50091261, 0.19720091, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0099, 1, 0.09111096, 0.25418311, -0.21409205, 61.40296936, 175.53097534, 221.70164490, 23.82344246, 55.24700165, 29.49429893, 99.73483276, 42.75590134, 52.80020142, 0.66153306, -0.53323305, -0.52700973, -0.01724616, 0.53018963, -0.41734159, 0.08932236, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0699, 7, 0.35680243, -0.28470108, -0.41075811, 159.55474854, -111.58808136, 129.21890259, 3.33235884, 32.76819611, -125.69423676, 91.40066528, 29.29031944, 25.81727409, 0.69906688, -0.63549644, -0.32680789, 0.02542403, 0.11489864, -0.38636974, 0.01747571, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0199, 2, 0.12753651, 0.17967378, -0.20380875, 64.24903870, 179.03103638, 220.45381165, 23.82344246, 55.24700165, 29.49429893, 103.42729187, 43.36080551, 54.40811157, 0.64463788, -0.54407257, -0.53702772, -0.00531793, 0.57019502, -0.44756573, 0.07186873, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0299, 3, 0.20355710, 0.14485922, -0.18583803, 56.44024277, 179.27764893, 218.81060791, 26.33732796, 54.60391617, 28.99736977, 111.68166351, 39.42129898, 47.38260651, 0.59618551, -0.63725340, -0.48642305, 0.04317021, 0.54169679, -0.46960008, 0.05823308, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0399, 4, 0.23311956, 0.08807805, -0.19326046, 44.67938232, 178.69940186, 217.96931458, 29.14352417, 53.81467438, 29.58199310, 115.25605011, 39.92492294, 49.09730148, 0.57755369, -0.64614344, -0.49608463, 0.05320185, 0.53421450, -0.49142617, 0.10262027, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0799, 8, 0.26567310, -0.29516518, -0.42737004, 152.89619446, -110.88859558, 129.61827087, 2.71850324, 31.45279121, -126.13270569, 93.80758667, 28.42747307, 26.73521042, 0.68581825, -0.64988959, -0.32686800, 0.02131268, 0.18540937, -0.37326390, 0.01781937, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0899, 9, 0.16593796, -0.26531339, -0.45329982, 150.05648804, -113.74211121, 125.55542755, 1.60771704, 29.69891739, -126.36656189, 96.13116455, 27.51421165, 27.54824448, 0.67256194, -0.66395122, -0.32639077, 0.01726967, 0.27796531, -0.36382937, 0.05251385, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0499, 5, 0.26021779, -0.00414933, -0.18133934, 27.84779549, 179.50546265, 215.10166931, 30.83893585, 52.79158020, 29.90353584, 118.81395721, 40.48326874, 50.91276169, 0.55915672, -0.65354639, -0.50613046, 0.06366289, 0.59068656, -0.52136004, 0.08117190, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0599, 6, 0.31633338, 0.09374660, -0.12872589, 14.36445141, 177.72038269, 217.42814636, 33.70359421, 52.00233841, 30.83893585, 122.42032623, 41.03650284, 52.89407349, 0.54065168, -0.65971535, -0.51669449, 0.07415023, 0.47416514, -0.48971635, 0.12941496, 0.00000000, 0.00000000, 0.00000000, 0.00000000
