SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
5, -0.0001, 0, 0.58529800, -0.67263544, -0.58187199, -47.23358536, -38.41930771, 36.86877441, 14.61560917, 22.82958221, -101.46156311, -112.80767059, 79.38600159, -67.79780579, 0.65011245, 0.33489504, -0.65080351, -0.20409305, -0.04325227, -0.07960156, -0.06511852, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0099, 1, 0.59649915, -0.64020622, -0.59803265, -43.14189148, -42.61610794, 44.90134430, 14.82022762, 22.88804436, -101.34463501, -116.61017609, 79.33753967, -71.26219940, 0.64512450, 0.33694616, -0.65414441, -0.20585647, -0.04777663, -0.04841208, -0.04311449, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0199, 2, 0.58291322, -0.60463500, -0.62899297, -34.27495575, -38.11370087, 55.76195908, 14.82022762, 20.98801422, -102.10464478, -120.11110687, 79.11244965, -74.39356232, 0.64016712, 0.33999047, -0.65710402, -0.20689833, -0.04431110, -0.00472661, -0.04600323, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0299, 3, 0.58469534, -0.56992507, -0.67259550, -23.21972847, -32.49956131, 65.34182739, 14.44022179, 21.42648315, -102.39695740, -126.65520477, 79.27603149, -80.36500549, 0.63191152, 0.34096912, -0.66278517, -0.21247056, -0.05949379, 0.04397777, -0.04360433, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0399, 4, 0.62377959, -0.56538260, -0.75342685, -13.92896938, -31.41690254, 72.96083832, 14.08944702, 21.25109673, -103.39082336, -129.14500427, 78.71965027, -82.46960449, 0.62718159, 0.34563112, -0.66504294, -0.21189673, -0.13467628, 0.08230168, -0.04271071, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0499, 5, 0.56434250, -0.59525645, -0.77526581, -9.00376129, -33.21232986, 77.72760010, 14.08944702, 21.25109673, -103.39082336, -131.37458801, 78.07726288, -84.32341003, 0.62231779, 0.35062528, -0.66733700, -0.21081747, -0.12289425, 0.07203400, -0.09717018, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0599, 6, 0.56122541, -0.57312000, -0.76971453, -7.48062468, -34.31514740, 77.05098724, 13.68021011, 20.11107826, -103.47851562, -133.38346863, 77.41513824, -85.97512817, 0.61745113, 0.35552889, -0.66964883, -0.20957991, -0.11080897, 0.09104535, -0.07528287, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0699, 7, 0.54337752, -0.55732358, -0.78446865, -10.60025215, -34.42192459, 73.82830048, 13.79713535, 20.66647148, -103.65390015, -135.28514099, 76.78281403, -87.52092743, 0.61257166, 0.36014029, -0.67196560, -0.20860811, -0.10426735, 0.11517219, -0.07822230, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0799, 8, 0.55152088, -0.54176033, -0.76881850, -14.54305363, -35.84793091, 69.39287567, 12.92019844, 19.29260445, -103.97544098, -142.49563599, 76.97086334, -94.10205841, 0.60278541, 0.35858935, -0.67885053, -0.21731405, -0.09525949, 0.11538894, -0.04416292, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0899, 9, 0.52715933, -0.51248741, -0.74392074, -17.31128311, -38.97124863, 64.25357056, 13.24174213, 18.00643158, -103.74159241, -144.24926758, 76.37464142, -95.53298187, 0.59781379, 0.36230090, -0.68141729, -0.21685760, -0.05164362, 0.10854406, -0.02252729, 0.00000000, 0.00000000, 0.00000000, 0.00000000
