SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
5, -0.0000, 0, -0.71382421, -2.29489326, -1.96010077, 46.11997604, -307.45822144, -124.76906586, 1.72464192, 7.22011089, -112.07249451, 89.74493408, -40.88095474, -2.89392996, 0.67006773, -0.65464711, 0.26410997, -0.22954829, 1.30721951, 1.59790158, -0.48967415, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0100, 1, -0.65558600, -2.07769251, -1.54073071, 77.07106781, -275.26422119, -175.34407043, 1.22771120, 7.68781042, -113.32943726, 93.35814667, -38.66833496, -9.25080109, 0.66470695, -0.66593945, 0.28176630, -0.18787521, 0.90535986, 1.35608053, -0.45733553, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0200, 2, -0.86161250, -2.00248766, -1.28840923, 109.71987152, -217.01203918, -218.15138245, 1.11078632, 7.33703566, -113.35866547, 93.07054901, -37.19641876, -11.98164272, 0.67258292, -0.66124070, 0.28999108, -0.16216718, 0.71231234, 1.25007677, -0.66136581, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0300, 3, -1.09785914, -1.67846119, -1.19817364, 153.62661743, -153.01242065, -261.28048706, 1.11078632, 7.33703566, -113.35866547, 91.83002472, -35.29058838, -13.87406540, 0.68443626, -0.65403104, 0.29202092, -0.13606690, 0.68491328, 0.90489662, -0.91718715, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0001, 0, -4.14797258, -2.28124642, -0.29720730, -61.00163269, 18.46133423, 226.22128296, 13.73867321, -17.62642479, 65.65332031, 171.68630981, 35.48149872, 115.94882965, 0.29426935, -0.48502505, -0.81708241, 0.10262905, -0.05851930, 0.89980495, -3.79047203, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0400, 4, -0.85894388, -1.10606158, -1.16272056, 217.14236450, -110.62113190, -318.00332642, 2.10464764, 8.09704781, -113.91406250, 89.75761414, -32.73547745, -15.27837181, 0.70028228, -0.64445955, 0.28791058, -0.10669701, 0.67020780, 0.30820993, -0.70703834, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0101, 1, -4.97583675, -2.29104400, -0.73368782, -105.05141449, 38.15647507, 243.72407532, 11.92633724, -17.83104324, 64.83484650, 171.24276733, 32.91047287, 115.03273010, 0.27757382, -0.49531537, -0.81824785, 0.08992188, 0.29144397, 1.30833447, -4.51073837, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0500, 5, -0.18370543, -0.17645054, -0.45105535, 285.62817383, -98.49272156, -395.12249756, 3.39082146, 9.17860222, -113.03712463, 86.93240356, -29.45774841, -16.67311478, 0.71987283, -0.63153690, 0.27903968, -0.07128271, -0.04633425, -0.66928649, -0.15768674, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0600, 6, 1.34918094, 1.26780987, 1.35047030, 328.19369507, -106.00980377, -491.09786987, 5.26161957, 10.96170712, -111.72171783, 75.09715271, -20.46101189, -18.09233475, 0.78754616, -0.57014441, 0.23336121, 0.01578164, -1.90172386, -2.19514585, 1.06408870, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0700, 7, 2.88904214, 3.13056374, 3.33630252, 300.36422729, -67.93991089, -543.44854736, 7.39549828, 12.42326832, -110.46477509, 70.72687531, -17.22363663, -20.06196213, 0.80907285, -0.54221863, 0.21991764, 0.05510394, -3.88542843, -4.13075829, 2.18795109, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0201, 2, -5.33149242, -2.02853990, -0.69971544, -138.35261536, 30.89151001, 228.05792236, 9.73399544, -17.94796753, 63.75328827, 170.56217957, 30.45057869, 113.76737213, 0.26257980, -0.50728226, -0.81722927, 0.07650478, 0.59159142, 1.17907178, -4.75106621, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0800, 8, 2.69103694, 4.73355246, 4.91219854, 196.59202576, -8.75968266, -569.23187256, 7.39549828, 12.42326832, -110.46477509, 65.66713715, -14.86087799, -21.31830788, 0.83178604, -0.50827122, 0.20623451, 0.08520371, -5.33306408, -5.76465416, 1.72589183, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0301, 3, -5.15656757, -1.71379781, -0.60947889, -140.13244629, 10.50490570, 162.36601257, 9.73399544, -17.94796753, 63.75328827, 169.36352539, 22.83609390, 112.24610138, 0.21429394, -0.52879345, -0.82052982, 0.03444349, 0.73743898, 0.97486007, -4.47341490, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0900, 9, 0.34080917, 4.43041134, 4.65370893, 61.67985153, 87.87719727, -539.53533936, 9.09090900, 14.73253441, -110.34784698, 60.34981155, -13.38738155, -21.24541092, 0.85468817, -0.47208422, 0.19106551, 0.10069096, -4.77049875, -5.42381573, -0.66031468, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1000, 10, -4.21015501, 5.24169207, 3.37497187, -55.02721024, 315.15786743, -493.25125122, 11.54633141, 18.56182289, -109.17860413, 54.74385071, -11.70528030, -18.68752861, 0.87930250, -0.43659765, 0.16360943, 0.09716827, -2.90154552, -6.15537977, -5.10307455, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0401, 4, -4.63532448, -1.82948363, -0.73005581, -121.42179108, -32.83004379, 70.75297546, 8.21397209, -18.18181801, 62.37942123, 169.00144958, 22.03320312, 110.95634460, 0.21002918, -0.53862810, -0.81538332, 0.03029476, 0.41888440, 1.10515690, -3.96212769, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0501, 5, -4.18955994, -1.72586691, -0.71723986, -114.75872040, -104.36860657, -10.12157917, 7.60011673, -18.41566849, 61.44402313, 168.96101379, 22.19042778, 109.39507294, 0.21087009, -0.54935604, -0.80784190, 0.03366361, 0.36419323, 1.05673873, -3.50862885, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0601, 6, -4.06183052, -1.49828517, -0.87489933, -99.27226257, -169.45809937, -107.77621460, 8.38935947, -18.56182289, 60.42092896, 169.16647339, 23.47325516, 107.64798737, 0.21801981, -0.55984622, -0.79813623, 0.04492471, 0.59030128, 1.13584697, -3.30871701, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0701, 7, -3.55548501, -1.38947034, -0.99743652, -63.54888153, -215.12356567, -209.94680786, 10.75708866, -19.38029861, 60.09938431, 169.56655884, 25.91648102, 105.98809814, 0.23166397, -0.56785858, -0.78728461, 0.06365091, 0.59811008, 1.22474527, -2.79638052, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0801, 8, -2.54421401, -1.42543817, -1.47819698, -26.15752602, -294.47268677, -289.82888794, 10.75708866, -19.38029861, 60.09938431, 162.71076965, 25.78785133, 106.64789581, 0.26444858, -0.54871500, -0.79295373, 0.01425983, 0.42820507, 1.67485845, -1.82047355, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0901, 9, -1.26980376, -1.30141771, -1.72139788, -9.73466873, -521.13214111, -325.27236938, 13.62174797, -19.26337242, 61.06401443, 164.98974609, 29.98690033, 103.70652771, 0.27964503, -0.56496334, -0.77402180, 0.05920664, 0.23091286, 1.80554140, -0.57311600, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1001, 10, -0.09958412, -0.55120283, -0.75987267, -77.69236755, -808.90338135, -327.35400391, 18.70797920, -19.52645493, 60.71324158, 168.42173767, 34.89522552, 98.89372253, 0.28921509, -0.59409815, -0.74081194, 0.12082974, 0.31269324, 0.70961446, 0.63515234, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1101, 11, 0.94568092, 1.70006871, -0.29087192, -178.32986450, -1137.98901367, -397.03347778, 24.02806091, -19.38029861, 57.93627548, 172.27651978, 41.43178177, 91.45056915, 0.29667580, -0.63442415, -0.68481922, 0.20127635, 1.94425976, -0.39643300, 2.20331621, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1201, 12, 2.16298223, 3.98622584, 1.06132162, -292.65121460, -1416.24621582, -607.13262939, 29.90353584, -18.88336754, 51.53463745, 174.40037537, 50.97553635, 80.62191010, 0.31167877, -0.67391181, -0.59930527, 0.29921997, 3.30858278, -2.35943842, 3.80977392, 0.00000000, 0.00000000, 0.00000000, 0.00000000
