SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.0000, 0, -0.60845500, 0.01681643, -0.21671419, 15.40496063, 5.14063692, -53.91064835, -21.10494041, 46.30224991, 37.50365448, 6.87688494, -6.90009880, 4.53673458, 0.99546719, -0.06219808, 0.05765337, -0.04304370, -0.04241209, -0.10491592, -0.34469494, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, -0.0001, 0, -0.51331395, 0.00425113, -0.26816079, 24.62338448, 18.74736786, -25.88243675, -57.35165024, 61.44402313, -108.33089447, 8.54312134, -2.08643174, 4.77296066, 0.99613571, -0.07516281, 0.01503924, -0.04287225, 0.02627895, -0.11292993, -0.41386476, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0099, 1, -0.46359506, 0.01314014, -0.22040220, 19.14265442, 18.98299599, -19.48013306, -57.00087738, 61.03478622, -108.15550995, 8.82972336, -1.93315172, 4.83430147, 0.99594927, -0.07760753, 0.01355806, -0.04334098, 0.03954445, -0.13392845, -0.48004389, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0100, 1, -0.53356743, 0.01839226, -0.19265410, 14.80782509, 3.34830594, -47.24890900, -21.83572006, 46.24378967, 37.85442734, 7.37605953, -6.91593456, 4.45463514, 0.99520886, -0.06649747, 0.05765054, -0.04258996, -0.05490727, -0.11849605, -0.42114860, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0199, 2, -0.41830093, 0.03039599, -0.18351914, 12.75148010, 19.77436066, -11.87874603, -57.00087738, 61.03478622, -108.15550995, 9.01958752, -1.76004946, 4.88729286, 0.99582851, -0.07920153, 0.01194514, -0.04370627, 0.04566235, -0.16006269, -0.53614652, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0299, 3, -0.39347684, 0.04170024, -0.16053659, 6.11251831, 22.94647789, -6.33811474, -56.53317642, 61.18093872, -108.47705078, 6.81875610, -3.50585818, 5.33366394, 0.99659777, -0.06079830, 0.02773667, -0.04824128, 0.04436975, -0.16685617, -0.56929612, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0200, 2, -0.47103742, 0.02526288, -0.14021105, 14.33838272, 3.02298212, -40.71107864, -21.83572006, 45.27915955, 37.50365448, 7.81167221, -6.92950630, 4.39802408, 0.99496245, -0.07025583, 0.05764080, -0.04232505, -0.03734621, -0.13974778, -0.49889609, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0300, 3, -0.38286296, 0.04747028, -0.09605179, 14.20514774, 3.52869439, -35.28564835, -21.83572006, 45.27915955, 37.50365448, 5.48058414, -8.40548038, 5.57091284, 0.99482334, -0.05118133, 0.07079850, -0.05190971, -0.04652741, -0.16244011, -0.59569609, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0400, 4, -0.32841769, 0.05639783, -0.01292749, 13.45848083, 3.17515159, -30.52787209, -22.12803268, 45.48377609, 36.80210495, 5.81780100, -8.41045284, 5.55342197, 0.99467313, -0.05409978, 0.07069686, -0.05196804, -0.01725286, -0.15250914, -0.68168449, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0399, 4, -0.35689533, 0.05893730, -0.10698073, -0.19051182, 29.17436600, -1.00934184, -57.05933762, 61.12247849, -108.56474304, 6.85960340, -3.21689534, 5.33840466, 0.99665475, -0.06104193, 0.02520339, -0.04814520, 0.04507615, -0.16249292, -0.63095915, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0499, 5, -0.27218175, 0.07640510, -0.05928915, -7.37491846, 36.54505157, 5.74245119, -56.85472107, 61.21017075, -109.09090424, 6.81450748, -2.84271789, 5.32477093, 0.99677962, -0.06050048, 0.02197443, -0.04782691, 0.04126429, -0.18626538, -0.72663552, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0599, 6, -0.19358286, 0.08121852, -0.01620173, -12.38070679, 40.09961700, 11.90234756, -56.62086868, 60.45016098, -109.00321198, 6.69520426, -2.42382336, 5.30529213, 0.99694371, -0.05929499, 0.01838966, -0.04742526, 0.03962701, -0.19551605, -0.81585109, 0.00000000, 0.00000000, 0.00000000, 0.00000000
