SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.0000, 0, 0.76798350, -0.14370169, 0.08332039, 1.00578809, 4.62031698, -19.55582809, -21.25109673, 13.38789845, -61.50248337, -13.60984516, 33.77656174, -9.38529205, 0.94976342, 0.08940005, -0.29676858, 0.04342435, 0.15095323, 0.05178393, -0.15000188, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0100, 1, 0.77283162, -0.14770380, 0.07887446, 2.24795008, 5.01920033, -21.81912231, -21.92341423, 14.35252857, -60.94709015, -13.50181770, 33.57052612, -9.31540298, 0.95037276, 0.08888540, -0.29497507, 0.04336841, 0.14085205, 0.05260727, -0.15030736, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0200, 2, 0.77872813, -0.15279853, 0.06476712, 3.95719647, 5.05744219, -23.54989624, -21.83572006, 13.53405380, -61.12247849, -13.38471317, 33.34689331, -9.25572014, 0.95102423, 0.08828274, -0.29303983, 0.04343692, 0.12477504, 0.06114378, -0.15237652, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0300, 3, 0.78985566, -0.16756952, 0.05352102, 4.47011709, 3.53020763, -24.11522293, -21.51417732, 13.85559750, -60.94709015, -12.82187939, 33.28355408, -8.92228794, 0.95172530, 0.08452086, -0.29205519, 0.04217823, 0.10066728, 0.06054315, -0.15279609, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0400, 4, 0.78329635, -0.17344178, 0.05157417, 3.99820304, 0.46702042, -24.18118668, -21.51417732, 13.85559750, -61.12247849, -12.65903473, 33.08045578, -8.84955883, 0.95235837, 0.08353946, -0.29026324, 0.04221462, 0.09670629, 0.05272872, -0.16373433, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0500, 5, 0.78339028, -0.17384873, 0.05866142, 3.11702824, 0.02504501, -24.89347458, -21.92341423, 13.91405964, -61.12247849, -12.48640347, 32.87574768, -8.76371574, 0.95300311, 0.08250711, -0.28844410, 0.04216255, 0.09658647, 0.04439895, -0.16469349, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0600, 6, 0.79489821, -0.17475326, 0.06624423, 1.85520244, -0.06121638, -26.75098610, -22.24495697, 14.96638393, -60.91785812, -12.29890347, 32.65892792, -8.65661526, 0.95369077, 0.08141035, -0.28650358, 0.04197757, 0.09124569, 0.03521570, -0.15553606, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0700, 7, 0.79037237, -0.17080359, 0.07426543, 0.86063045, 0.77713275, -29.22967911, -22.06957054, 15.25869656, -60.97632217, -12.10154057, 32.41909790, -8.53121853, 0.95444119, 0.08029132, -0.28435567, 0.04168171, 0.09652495, 0.02792442, -0.15913156, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0800, 8, 0.80235386, -0.16215171, 0.07229443, 0.84904414, 2.68978477, -32.38793182, -22.01110840, 15.40485191, -61.03478622, -11.81330013, 32.12087631, -8.34498692, 0.95540655, 0.07860731, -0.28164819, 0.04115427, 0.09326623, 0.03132216, -0.14864202, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0900, 9, 0.81148112, -0.15890233, 0.07697991, 1.50989306, 1.96679747, -35.95151520, -22.01110840, 15.40485191, -61.03478622, -11.58404636, 31.81821442, -8.20258808, 0.95631641, 0.07729945, -0.27895543, 0.04083751, 0.08938842, 0.02537603, -0.14185992, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1000, 10, 0.81355524, -0.14741834, 0.06896603, 2.37315702, 1.93071771, -38.67026138, -22.62496376, 15.20023346, -61.29786682, -11.33836079, 31.49185181, -8.05871010, 0.95728326, 0.07586715, -0.27605799, 0.04055886, 0.08911394, 0.03518081, -0.14100538, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1100, 11, 0.81194252, -0.15295538, 0.06736984, 3.86031485, -0.15409175, -41.00041580, -22.68342590, 15.34638977, -61.50248337, -11.06054497, 31.15528679, -7.91556787, 0.95828366, 0.07416127, -0.27306390, 0.04035833, 0.07980848, 0.03049015, -0.14862478, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1200, 12, 0.80539346, -0.16559725, 0.05949669, 5.26908398, -0.40761080, -41.85751343, -22.42034531, 16.34025192, -61.21017075, -10.77790833, 30.81021500, -7.78485012, 0.95929027, 0.07238029, -0.27000412, 0.04026461, 0.06408661, 0.02739982, -0.16480254, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1300, 13, 0.81539953, -0.18387789, 0.04589599, 5.50409412, -0.64658308, -41.26862717, -22.65419388, 16.45717621, -61.50248337, -10.56592464, 31.28261185, -7.69852638, 0.95838135, 0.07044201, -0.27381533, 0.03960261, 0.03725041, 0.02635859, -0.16750589, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1400, 14, 0.82295388, -0.19469111, 0.05036794, 5.25367022, -0.94031686, -41.12956619, -22.65419388, 16.45717621, -61.50248337, -10.28460121, 30.94552231, -7.57238150, 0.95936245, 0.06864717, -0.27083051, 0.03952482, 0.03166182, 0.01321111, -0.16199866, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1500, 15, 0.84113979, -0.19546485, 0.05047028, 4.94958353, 0.66292018, -41.78901672, -22.97573853, 16.92487526, -61.15171051, -10.01559448, 30.59404373, -7.44783974, 0.96035618, 0.06695128, -0.26772949, 0.03942788, 0.01806958, 0.00926837, -0.14964089, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1600, 16, 0.83457851, -0.19656913, 0.05751072, 5.00168562, 0.77372897, -42.15530777, -22.39111328, 15.69716454, -61.18093872, -9.74710464, 30.23839569, -7.32501316, 0.96134615, 0.06524746, -0.26459333, 0.03933125, 0.01790118, -0.00081915, -0.15824389, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1700, 17, 0.83589405, -0.19364893, 0.06252321, 5.30668879, 1.16739142, -42.15394974, -23.35574341, 18.47413063, -61.64863968, -9.48442173, 29.87962151, -7.20896769, 0.96232486, 0.06356782, -0.26143518, 0.03926432, 0.01647683, -0.00708782, -0.15865192, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1800, 18, 0.82971406, -0.19770850, 0.06205840, 5.95174551, 0.04367402, -41.49253082, -23.44343758, 17.42180634, -61.44402313, -9.80162144, 30.53193665, -7.46495724, 0.96061271, 0.06516403, -0.26714611, 0.04012505, 0.01419098, -0.01035010, -0.16701123, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1900, 19, 0.83214897, -0.20524526, 0.05320079, 5.66526794, -1.74487913, -40.77645874, -23.44343758, 17.42180634, -61.44402313, -9.51993752, 30.20015907, -7.34805059, 0.96155030, 0.06331614, -0.26420763, 0.04008123, 0.00950182, -0.00465778, -0.16559416, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2000, 20, 0.84837991, -0.21843015, 0.03601856, 3.87928677, -1.74234211, -40.11050415, -23.32651329, 18.79567337, -61.18093872, -9.24290085, 29.87596130, -7.21779728, 0.96246171, 0.06152189, -0.26132593, 0.03989241, -0.02050469, -0.00010452, -0.16312650, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2100, 21, 0.86541706, -0.21719083, 0.03700540, 1.36199820, -1.93431234, -38.89715576, -23.56036186, 19.14644814, -61.23940277, -8.97175789, 29.56584930, -7.06818104, 0.96333468, 0.05980031, -0.25855383, 0.03950064, -0.03123564, -0.00397517, -0.15045503, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2200, 22, 0.88479078, -0.20309737, 0.04545993, -0.29317912, -2.39236569, -36.90975189, -23.73575020, 19.43876076, -61.56094742, -8.70969772, 29.27628708, -6.91010046, 0.96415073, 0.05814910, -0.25595349, 0.03898647, -0.02930080, -0.00779891, -0.12904151, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2300, 23, 0.88182551, -0.19505784, 0.05790463, -0.30254802, -3.80420589, -34.58429337, -23.50189972, 18.73721123, -61.67787170, -8.98557281, 29.93562317, -7.08224010, 0.96251339, 0.05962792, -0.26166514, 0.03929281, -0.01676652, -0.01638515, -0.12664881, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2400, 24, 0.88723558, -0.18364526, 0.07091656, 0.63709700, -4.46256351, -32.43496704, -23.50189972, 18.73721123, -61.67787170, -8.73246861, 29.69302559, -6.94394684, 0.96322274, 0.05798239, -0.25947449, 0.03889723, 0.00241017, -0.02030341, -0.11060696, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2500, 25, 0.89616048, -0.17304200, 0.07923415, 2.48879051, -5.68425798, -30.14480782, -24.34960556, 19.61414719, -61.82402802, -8.48525238, 29.47298050, -6.83109760, 0.96386385, 0.05630616, -0.25748876, 0.03867444, 0.00711297, -0.02561331, -0.09932628, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2600, 26, 0.89468402, -0.15655978, 0.07828409, 5.38374424, -6.33093405, -26.98524284, -24.29114342, 20.22800255, -62.11634064, -8.25527477, 29.27836037, -6.75931168, 0.96442109, 0.05466043, -0.25574255, 0.03873061, 0.01708669, -0.01983835, -0.09696697, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2700, 27, 0.90806192, -0.16056018, 0.08338640, 8.42045689, -6.69450092, -24.22585297, -23.70651817, 20.22800255, -61.99941635, -8.04226685, 29.10437584, -6.72897768, 0.96490633, 0.05304810, -0.25419453, 0.03907587, 0.00773211, -0.02933403, -0.08729983, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2800, 28, 0.91063148, -0.16300212, 0.08630974, 9.91731453, -6.27313566, -22.01737595, -23.85267448, 20.28646660, -61.03478622, -8.53645802, 29.38184166, -7.20369864, 0.96390557, 0.05596247, -0.25692442, 0.04176295, 0.00520896, -0.03347689, -0.08577202, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2900, 29, 0.92228109, -0.18294294, 0.08559166, 9.49616241, -3.74771929, -21.40631866, -23.85267448, 20.28646660, -61.03478622, -8.36967182, 29.21355629, -7.20434523, 0.96434891, 0.05467410, -0.25545114, 0.04226904, -0.01319203, -0.03796621, -0.08075165, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3000, 30, 0.94472653, -0.19909538, 0.06815818, 7.21019363, -1.27415633, -21.57973862, -23.91113663, 21.28032684, -61.97018433, -8.22392178, 29.03319740, -7.18989325, 0.96481013, 0.05360328, -0.25387579, 0.04260606, -0.04608200, -0.03302840, -0.07214396, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3100, 31, 0.95450753, -0.20822087, 0.06494793, 5.07867098, -2.35741901, -21.58700562, -23.79421234, 20.81262779, -61.73633194, -8.06688118, 28.86142159, -7.15052557, 0.96526408, 0.05248481, -0.25235581, 0.04274765, -0.06155867, -0.03692117, -0.06922922, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3200, 32, 0.93825841, -0.20073687, 0.05693966, 3.22003484, -2.54083276, -21.06228065, -24.11575508, 19.20491028, -62.26249695, -7.91072607, 28.69724846, -7.09419584, 0.96570426, 0.05140357, -0.25089183, 0.04273448, -0.05487495, -0.02842904, -0.08455166, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3300, 33, 0.97405773, -0.19461198, 0.04707995, 2.93654466, -4.34251642, -19.73468399, -24.11575508, 19.20491028, -62.26249695, -8.09088802, 29.45195007, -7.16370869, 0.96397877, 0.05225586, -0.25733036, 0.04237384, -0.06895125, -0.01801440, -0.05166057, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.3400, 34, 0.98313284, -0.17031032, 0.06458421, 2.95774865, -8.55047417, -17.28520966, -24.26191139, 21.16340256, -62.23326492, -7.90100002, 29.35230827, -7.09813404, 0.96430445, 0.05087271, -0.25639418, 0.04231996, -0.03745846, -0.02047163, -0.02576687, 0.00000000, 0.00000000, 0.00000000, 0.00000000
