SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
5, 0.0001, 0, 0.65210176, 0.75943959, -0.21167165, -13.33914757, -5.53372574, -0.74036324, -13.79713535, 76.81964111, -83.30897522, 7.98816872, -1.32787514, 9.99450779, 0.99364233, -0.07039095, 0.00544859, -0.08769462, -0.04658505, 0.02038220, 0.02032974, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0101, 1, 0.60861212, 0.73445714, -0.23765785, -16.65958023, -7.07998562, 0.82487136, -13.79713535, 76.81964111, -83.30897522, 7.89936161, -1.34657872, 10.15344334, 0.99357116, -0.06964274, 0.00558218, -0.08907955, -0.02762198, 0.04941039, -0.02518160, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0201, 2, 0.59396082, 0.72453189, -0.23094176, -22.74040985, -5.68941498, 0.93542337, -13.59251690, 77.40426636, -83.45513153, 7.75386286, -1.36667669, 10.33983994, 0.99350941, -0.06840593, 0.00575831, -0.09070020, -0.02305667, 0.04546946, -0.04271827, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0301, 3, 0.65073919, 0.74821401, -0.24250554, -26.47809792, -0.84656477, 1.72937393, -13.06635475, 77.57965088, -82.92897034, 7.54949951, -1.37326324, 10.51414013, 0.99348980, -0.06664813, 0.00587581, -0.09220475, -0.05218493, 0.05859092, 0.01148181, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0401, 4, 0.75892842, 0.76969385, -0.26582420, -27.64343834, 0.54130679, 4.45878077, -13.85559750, 77.05348969, -83.07512665, 8.03374672, 0.06271419, 10.79415607, 0.99312460, -0.06968831, -0.00713227, -0.09378828, -0.11566978, 0.08113691, 0.09710341, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0501, 5, 0.81919986, 0.78192389, -0.27732253, -25.31744194, -2.51144385, 9.15855694, -14.20637226, 76.99503326, -82.84127045, 7.85648775, 0.12623684, 10.98792648, 0.99307430, -0.06808710, -0.00765291, -0.09544072, -0.13512397, 0.08602002, 0.14557964, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0601, 6, 0.79838973, 0.77550650, -0.30939424, -20.86407852, -9.55482864, 13.26292896, -14.20637226, 76.99503326, -82.84127045, 7.76011038, 0.22214338, 11.21514225, 0.99294436, -0.06715502, -0.00853699, -0.09735967, -0.12009312, 0.12069263, 0.12892419, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0701, 7, 0.73433363, 0.75596356, -0.35033071, -16.32452393, -20.49462509, 18.65789795, -13.24174213, 76.05963135, -82.72434998, 7.77063560, 0.35619706, 11.50740242, 0.99269170, -0.06710701, -0.00987866, -0.09981185, -0.07863867, 0.16335700, 0.07565591, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0801, 8, 0.67232859, 0.76220834, -0.37630570, -9.04657936, -35.50243378, 25.46333313, -12.54019260, 75.65039062, -82.31510925, 7.93606949, 0.53682798, 11.88160706, 0.99226773, -0.06834379, -0.01181053, -0.10292918, -0.02249051, 0.18701126, 0.04325449, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0901, 9, 0.60584366, 0.76355624, -0.40035823, -4.39796734, -42.08480835, 31.48655128, -13.30020428, 77.08272552, -82.69511414, 10.20775414, 0.21020676, 13.03721905, 0.98961258, -0.08817896, -0.01191475, -0.11291343, 0.03242461, 0.19840686, 0.00582444, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1001, 10, 0.59625763, 0.78906548, -0.38159764, 0.80359966, -42.11322403, 34.55683136, -12.56942368, 76.14732361, -83.04589081, 10.49450779, 0.46021298, 13.42892075, 0.98901427, -0.09035826, -0.01466467, -0.11606568, 0.05202834, 0.14706105, 0.02364566, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1101, 11, 0.66676062, 0.80224693, -0.40750769, 7.74726391, -33.85971069, 34.94558334, -12.56942368, 76.14732361, -83.04589081, 10.78456593, 0.73740196, 13.71799278, 0.98850119, -0.09253459, -0.01758343, -0.11829495, 0.01111890, 0.16705284, 0.08044298, 0.00000000, 0.00000000, 0.00000000, 0.00000000
