SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.0000, 0, 0.65094042, -0.08221532, 0.15941250, -33.36140060, 28.58606720, 50.55060196, 49.31306458, 39.37445068, 44.31452560, -165.66514587, 34.94302368, 99.87355042, 0.15138088, -0.63781142, -0.70021188, 0.28281400, 0.21377522, 0.02109914, 0.25163972, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0000, 0, -0.13482557, -0.54842508, -0.40342507, 17.83923149, -2.21472073, 28.36816597, -11.22478771, 12.74481106, -125.13884735, 110.21588898, 0.93390471, 8.62139511, 0.57089776, -0.81753314, -0.06629926, -0.03632955, 0.01761748, -0.28208852, 0.11948301, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0100, 1, -0.16301316, -0.54766357, -0.37014964, 18.23410416, -9.90519810, 28.19735909, -11.22478771, 12.74481106, -125.13884735, 110.51508331, 0.79112548, 8.73853779, 0.56865138, -0.81901443, -0.06652371, -0.03775898, 0.02581420, -0.30694723, 0.09123056, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0200, 2, -0.18987660, -0.57268226, -0.34577206, 18.01576996, -12.70065689, 27.02936363, -11.19555664, 12.13095570, -125.75270081, 111.93143463, 0.36393890, 8.59001064, 0.55831164, -0.82623816, -0.06383526, -0.03929136, 0.02272294, -0.30691972, 0.05684161, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0300, 3, -0.19395667, -0.59116936, -0.33731648, 17.72664261, -11.01385689, 26.30210114, -11.22478771, 12.24788094, -125.08038330, 112.22341156, 0.22532730, 8.68245411, 0.55609858, -0.82765985, -0.06393051, -0.04057865, 0.00800615, -0.29490781, 0.05698335, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0100, 1, 0.65198475, -0.05993615, 0.14568953, -37.90024567, 28.26418686, 48.25374222, 50.16077042, 39.34521866, 44.40222168, -165.19006348, 34.47826004, 100.44049072, 0.14709710, -0.63535148, -0.70342469, 0.28263873, 0.19409651, 0.05028952, 0.26222706, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0400, 4, -0.19851011, -0.57693017, -0.35712647, 17.01205826, -7.86175203, 26.05333519, -11.75094986, 11.16632557, -124.64191437, 112.49378967, 0.09504429, 8.79687595, 0.55403197, -0.82895505, -0.06422406, -0.04192358, 0.02339371, -0.28638718, 0.07755044, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0500, 5, -0.20630336, -0.55614591, -0.36525440, 15.68323803, -5.33059835, 26.06047249, -11.75094986, 12.30634308, -125.43115997, 112.74142456, -0.03455650, 8.92831612, 0.55211782, -0.83012497, -0.06464223, -0.04335695, 0.04015739, -0.29121476, 0.09409494, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0600, 6, -0.23413782, -0.57996798, -0.37000808, 13.13819695, -1.55753911, 29.05708694, -11.75094986, 12.30634308, -125.43115997, 112.96168518, -0.18887648, 9.09991932, 0.55036604, -0.83114475, -0.06522869, -0.04517614, 0.05056276, -0.27112934, 0.06855773, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0700, 7, -0.25056544, -0.63791728, -0.37116221, 7.99154091, 2.99194860, 33.61255646, -12.13095570, 12.45249939, -124.70037842, 113.90211487, -0.89865685, 9.25379944, 0.54303133, -0.83579260, -0.06335045, -0.05054270, 0.03146537, -0.23155344, 0.02907757, 0.00000000, 0.00000000, 0.00000000, 0.00000000
