SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.0001, 0, -2.72004104, 1.15446138, -0.63610995, 177.64889526, 102.04650116, -553.58892822, -21.10494041, 50.51154709, 39.34521866, 15.36156178, -25.58233643, 6.23459625, 0.96339512, -0.14207572, 0.21199934, -0.08210184, 0.25385022, 1.04074776, 1.77023411, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0101, 1, -2.40901732, 1.12378716, -0.60348564, 191.86294556, 105.31735229, -578.90618896, -23.91113663, 44.51914597, 37.88365936, 11.07878971, -30.47850418, 8.47939873, 0.95582724, -0.11222246, 0.25402126, -0.09629999, 0.07528266, 1.06768775, 1.49650526, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0201, 2, -2.15002513, 1.09471273, -0.61623859, 204.13616943, 108.15606689, -598.49255371, -25.08038521, 40.86524200, 35.86670685, 11.47935963, -31.16905403, 5.55890942, 0.95597577, -0.10918110, 0.26232693, -0.07331136, -0.03540997, 1.10788786, 1.26533079, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0301, 3, -2.00318456, 1.05012500, -0.56200075, 208.32365417, 106.62701416, -615.87591553, -27.18503380, 34.14206314, 35.42823792, 6.32778645, -36.16997910, 8.62191391, 0.94517499, -0.07561625, 0.30513340, -0.08843162, -0.12262474, 1.05755937, 1.14557719, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0401, 4, -1.95292604, 1.03369999, -0.36799663, 215.73838806, 96.94770813, -628.47900391, -27.18503380, 34.14206314, 35.42823792, 0.23959596, -40.90321350, 12.64306641, 0.93118811, -0.04042051, 0.34707496, -0.10389338, -0.34418404, 1.01230633, 1.18481684, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0501, 5, -1.96109700, 0.97621155, -0.11238974, 222.60951233, 93.34960938, -641.40655518, -27.44811440, 28.93890572, 34.34668350, -6.97867012, -45.28336334, 17.81915092, 0.91373289, -0.00401707, 0.38831633, -0.11952688, -0.56282198, 0.90083402, 1.29787171, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0601, 6, -1.75290358, 0.87041014, 0.06223267, 227.16342163, 97.11190796, -648.40222168, -27.06810760, 21.30955887, 33.32358932, -15.44550800, -49.16847610, 24.31212807, 0.89267039, 0.03264717, 0.42874527, -0.13509737, -0.74886429, 0.80030131, 1.18709803, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0701, 7, -1.45589697, 0.61497951, 0.10007346, 225.16204834, 110.67356873, -653.60400391, -25.66501045, 16.28178787, 33.20666504, -15.45410252, -44.38287735, 16.87078285, 0.91504341, 0.06824423, 0.38848650, -0.08436042, -0.73918843, 0.64292818, 0.90731716, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0801, 8, -1.18216646, 0.38828406, 0.10116020, 211.37724304, 124.94750214, -653.88146973, -22.39111328, 9.61707115, 33.82051849, -24.12898827, -47.87212753, 23.86820412, 0.89202809, 0.10486442, 0.42768431, -0.10186106, -0.66413093, 0.49336135, 0.57980549, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0901, 9, -0.92971730, 0.21604730, 0.14513275, 195.83610535, 139.98947144, -644.16876221, -22.39111328, 9.61707115, 33.82051849, -33.68744659, -50.69936371, 31.83584404, 0.86580008, 0.13943604, 0.46587926, -0.11791651, -0.71244240, 0.40884662, 0.40078107, 0.00000000, 0.00000000, 0.00000000, 0.00000000
