SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
2, 0.0000, 0, 0.85895771, 0.50886470, 0.05168968, -30.07811928, -19.73081017, 22.52579498, -41.85910416, 40.16369629, -60.91785812, 39.31026840, 44.13879395, 24.02686310, 0.87992382, -0.23123789, -0.41096783, -0.05803981, 0.00007248, 0.03723870, -0.03325327, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0100, 1, 0.85447311, 0.48430955, 0.02440269, -21.11366844, -12.64834499, 19.57639122, -41.85910416, 40.16369629, -60.91785812, 39.09976578, 44.29416275, 24.10809326, 0.87992275, -0.22891560, -0.41214511, -0.05890720, -0.00833854, 0.02096347, -0.06283239, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0200, 2, 0.91061956, 0.45347351, -0.00617827, -13.91844940, -8.02918434, 18.10262299, -41.30371094, 40.92370605, -60.91785812, 38.90523911, 44.42982101, 24.11645126, 0.87996989, -0.22703001, -0.41304088, -0.05922594, -0.07271240, -0.00135433, -0.06793556, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0300, 3, 0.92750889, 0.42816886, 0.03277513, -8.23446846, -3.61196017, 18.67016220, -41.06986237, 41.12832642, -60.30400467, 38.17687225, 45.42439270, 23.78394890, 0.87904465, -0.22000545, -0.41920537, -0.05607983, -0.06732623, -0.02691635, -0.02904350, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0400, 4, 0.92902291, 0.40663633, 0.05759591, -6.10397482, -0.68872565, 21.32075310, -40.77754974, 40.77754974, -60.24554062, 37.92632294, 45.55384064, 23.64561653, 0.87925690, -0.21824792, -0.41975343, -0.05551853, -0.04924563, -0.04027775, -0.00708158, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0500, 5, 0.98479551, 0.37590429, 0.07594799, -7.11067677, -3.45126939, 25.16158867, -40.77754974, 40.77754974, -59.60245514, 37.65128326, 45.72453690, 23.50762177, 0.87940049, -0.21619484, -0.42059273, -0.05492118, -0.09057479, -0.06985981, 0.02999771, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0600, 6, 0.97666109, 0.37407953, 0.06103424, -7.79865599, -3.13989186, 27.02529526, -40.60216141, 41.18678665, -59.60245514, 37.34883118, 45.90293884, 23.35263824, 0.87957382, -0.21397649, -0.42144784, -0.05427507, -0.08822992, -0.06501178, 0.01254874, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0700, 7, 1.01713598, 0.37117577, 0.07763380, -6.66679621, -4.73684168, 28.63716698, -40.33908081, 41.30371094, -59.39783478, 37.04594803, 46.10573578, 23.19226456, 0.87967467, -0.21171464, -0.42247531, -0.05351821, -0.11425015, -0.06621851, 0.04516716, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0800, 8, 1.01163352, 0.38415217, 0.07949370, -2.26530242, -7.97962284, 29.98466492, -39.63753128, 40.36831284, -59.86553574, 35.77163315, 46.97071075, 22.28769112, 0.88003385, -0.20306906, -0.42654473, -0.04861098, -0.10286915, -0.04567209, 0.04619142, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0900, 9, 1.02096605, 0.36439830, 0.06647885, 2.09161234, -7.93862677, 31.79080772, -38.96521378, 40.86524200, -60.45016098, 35.49085999, 47.23747635, 22.07126236, 0.87987590, -0.20104985, -0.42798471, -0.04718485, -0.10999794, -0.04763751, 0.03647874, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1000, 10, 1.07283676, 0.34416598, 0.04062656, 4.29078436, -11.62361526, 33.01702499, -38.96521378, 40.86524200, -60.45016098, 35.23410416, 47.54386902, 21.86584663, 0.87954414, -0.19908270, -0.42974997, -0.04564372, -0.16591409, -0.05855086, 0.03646304, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1100, 11, 1.05977333, 0.33052772, 0.04943584, 5.73416996, -15.03900433, 33.25833511, -38.93598175, 40.92370605, -59.36860657, 35.00655746, 47.87976837, 21.68168831, 0.87905252, -0.19719496, -0.43178484, -0.04407826, -0.14749829, -0.06875660, 0.03787742, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1200, 12, 1.04600668, 0.32032886, 0.06193930, 6.73514605, -13.87830448, 32.56212234, -38.67290115, 39.95907593, -60.30400467, 34.77880478, 48.20502090, 21.48321533, 0.87858033, -0.19539449, -0.43372354, -0.04244635, -0.12646678, -0.07625598, 0.04283671, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1300, 13, 1.04806685, 0.32914451, 0.07813665, 6.54000282, -10.28215313, 31.38316727, -38.55597687, 40.33908081, -59.86553574, 33.18778610, 49.10425186, 20.19715118, 0.87900484, -0.18591610, -0.43759400, -0.03601766, -0.11483776, -0.06138183, 0.06037198, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1400, 14, 1.08315325, 0.34659305, 0.08991995, 5.82681990, -9.12069893, 31.40454102, -38.00058365, 39.90061188, -60.45016098, 32.91152191, 49.38013458, 19.94664764, 0.87868941, -0.18410899, -0.43912107, -0.03437271, -0.13060001, -0.02861176, 0.08951286, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1500, 15, 1.09536457, 0.35077506, 0.08806027, 3.35091162, -10.64254856, 34.31457138, -38.00058365, 39.90061188, -60.45016098, 32.59873962, 49.67808151, 19.69408226, 0.87834835, -0.18198842, -0.44080454, -0.03280166, -0.13865301, -0.01928035, 0.09560669, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1600, 16, 1.15430510, 0.35377914, 0.08224961, 2.21347332, -15.85048676, 38.07556915, -37.85442734, 40.45600510, -60.42092896, 32.27524185, 50.03435898, 19.45924377, 0.87781823, -0.17959410, -0.44294924, -0.03125968, -0.18948331, -0.00993985, 0.12031262, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1700, 17, 1.12359273, 0.35403377, 0.04156223, 1.52586043, -24.22296715, 43.68200302, -37.70827103, 39.75445557, -59.80707169, 31.94590950, 50.48530197, 19.25139999, 0.87696820, -0.17684741, -0.44583565, -0.02970418, -0.17642950, 0.00314957, 0.07331805, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1800, 18, 1.12522697, 0.37433127, 0.02495645, 3.58125567, -27.09491539, 48.06529999, -37.09441757, 40.66062546, -60.74247360, 31.62989235, 51.51216125, 19.25120926, 0.87416184, -0.17209123, -0.45324838, -0.02813828, -0.17715424, 0.03347027, 0.06769776, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.1900, 19, 1.14739633, 0.39263740, 0.00278652, 7.11355639, -29.77097893, 50.70471191, -35.89593506, 39.98830795, -60.42092896, 31.26434517, 52.05946350, 18.97467422, 0.87298501, -0.16915855, -0.45673496, -0.02600002, -0.19548374, 0.06490865, 0.07026723, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2000, 20, 1.17537713, 0.41390845, 0.00665240, 11.04216003, -31.98383141, 50.05953598, -35.89593506, 39.98830795, -60.42092896, 30.93277359, 52.62840271, 18.69337273, 0.87164569, -0.16647865, -0.46039006, -0.02366194, -0.21072684, 0.09243439, 0.09458319, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2100, 21, 1.14845824, 0.43212062, 0.03159235, 13.23165989, -27.68370247, 49.57975769, -35.83747482, 40.07600021, -61.18093872, 30.56708527, 53.16548157, 18.34861755, 0.87043250, -0.16389169, -0.46372607, -0.02109384, -0.16814676, 0.11330710, 0.11111389, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2200, 22, 1.18823481, 0.40938756, 0.00550342, 11.77637291, -22.79813766, 49.93265152, -35.31131363, 39.69599533, -61.23940277, 30.13656998, 53.66180420, 17.94812202, 0.86941695, -0.16115718, -0.46669078, -0.01850474, -0.21179366, 0.10253419, 0.10762744, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2300, 23, 1.19012642, 0.39447933, -0.00977289, 5.70544672, -20.71631622, 47.97774887, -34.58053207, 38.70213318, -61.59017944, 30.53732872, 54.23203659, 18.48140144, 0.86679846, -0.16074917, -0.47163898, -0.01941332, -0.21650705, 0.09599756, 0.09791000, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2400, 24, 1.22037876, 0.43163905, -0.01391355, 0.25037470, -16.72452927, 46.73781967, -34.14206314, 38.99444580, -61.59017944, 30.04408264, 54.63498306, 18.12181664, 0.86613905, -0.15760830, -0.47397298, -0.01767596, -0.23707581, 0.13548848, 0.12097818, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2500, 25, 1.29030073, 0.45758986, -0.01097917, -1.91523933, -11.19464493, 47.90992737, -34.14206314, 38.99444580, -61.59017944, 29.46540451, 54.99436951, 17.69471169, 0.86572206, -0.15422069, -0.47590742, -0.01592353, -0.29169983, 0.16797587, 0.16199113, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.2600, 26, 1.35831702, 0.47203675, -0.00300282, -0.84730029, -8.06600952, 52.70665359, -33.82051849, 38.43905258, -61.09324646, 28.78066826, 55.35603333, 17.15872574, 0.86541021, -0.15050532, -0.47772640, -0.01381469, -0.34340245, 0.18905577, 0.20420901, 0.00000000, 0.00000000, 0.00000000, 0.00000000
