SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
5, -0.0002, 0, 0.15245506, -1.11200845, -0.77326715, -5.73030472, -48.52848053, 22.95492363, 0.26308095, 18.56182289, -123.50189972, 121.50316620, 33.01361847, 51.05188370, 0.52956146, -0.69507205, -0.48575982, 0.02183864, -0.20025137, 0.19518593, -0.25065252, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0098, 1, 0.07143335, -1.16534388, -0.82155961, -5.95182276, -50.88936234, 22.55095482, 0.08769365, 16.69102669, -123.00496674, 123.26026917, 31.87751389, 52.22624588, 0.51660949, -0.70227849, -0.48955899, 0.01586504, -0.17562304, 0.24956915, -0.32715374, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0198, 2, 0.02581342, -1.29949200, -0.86804593, -5.45040417, -50.45651627, 25.76216316, 0.02923122, 17.04179955, -123.70652008, 123.49755096, 31.39678192, 52.12267303, 0.51406294, -0.70553315, -0.48761544, 0.01391249, -0.23408008, 0.31621170, -0.43270493, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0298, 3, 0.04815089, -1.46053278, -0.89408845, -7.62324429, -49.07841873, 30.72997475, 0.14615609, 17.68488693, -123.88190460, 123.73621368, 30.88157082, 52.06182861, 0.51141948, -0.70871347, -0.48584226, 0.01151854, -0.35692537, 0.36085775, -0.53510541, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0398, 4, 0.01707957, -1.54101896, -0.94873273, -9.04575157, -53.19881058, 32.10453415, -1.63694823, 16.16486359, -123.99883270, 123.98013306, 30.32694244, 51.97965240, 0.50863373, -0.71212310, -0.48383093, 0.00895066, -0.38641769, 0.42334118, -0.60567224, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0498, 5, -0.00004208, -1.65316546, -0.93133682, -7.48385906, -56.97066879, 33.81746292, -1.75387311, 17.12949371, -124.55422211, 124.25944519, 29.74836922, 51.89297485, 0.50555241, -0.71576399, -0.48172414, 0.00636946, -0.45274687, 0.41854227, -0.69869316, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0598, 6, -0.02246887, -1.77798259, -0.91508549, -6.32317162, -54.29228973, 34.39231110, -1.75387311, 17.12949371, -124.55422211, 127.32084656, 29.51577759, 53.03580093, 0.48584074, -0.72498107, -0.48805720, 0.01270862, -0.52154875, 0.42351538, -0.79637325, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0698, 7, -0.07551866, -1.96272135, -0.97621703, 0.70954257, -48.14822006, 31.97805595, -2.54311609, 17.97719955, -124.72960663, 127.62847900, 29.04311180, 52.98950195, 0.48270100, -0.72810274, -0.48656899, 0.01080395, -0.59406149, 0.52724338, -0.93572569, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0798, 8, -0.25550276, -2.22537065, -1.10948503, 14.15957355, -47.47285843, 30.42084885, -2.74773455, 18.00643158, -125.05115509, 128.05870056, 28.65156364, 52.99057007, 0.47897053, -0.73123658, -0.48557621, 0.00979729, -0.61257946, 0.69380414, -1.23149657, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0898, 9, -0.52276081, -2.55055833, -1.25834358, 28.36052132, -61.14537430, 31.92968750, -3.62467122, 17.10026360, -125.46038818, 128.67662048, 28.24732018, 52.97241592, 0.47397989, -0.73524547, -0.48442313, 0.00956461, -0.60038173, 0.88563538, -1.62686396, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0998, 10, -0.63352859, -3.01078916, -1.44131207, 46.61812210, -85.69273376, 31.55033112, -3.62467122, 17.42180634, -124.72960663, 129.54676819, 27.80742455, 52.86388016, 0.46722540, -0.74074143, -0.48258942, 0.01049294, -0.79182613, 1.13075507, -2.02233171, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1098, 11, -0.56983137, -3.50052643, -1.50898981, 64.05802917, -125.16996002, 23.74497414, -3.62467122, 17.42180634, -124.72960663, 133.82435608, 27.09945488, 54.35502625, 0.43757853, -0.75360274, -0.49020207, 0.01760375, -1.14843178, 1.27579784, -2.33017397, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1198, 12, -0.63809127, -3.76839447, -1.50131261, 76.69165039, -161.57859802, 14.79454613, -4.99853849, 17.42180634, -125.37269592, 135.13848877, 26.58286858, 53.69180298, 0.42729178, -0.76301289, -0.48451328, 0.02190955, -1.27268505, 1.33638167, -2.53586555, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1298, 13, -0.85273582, -3.90928078, -1.39957941, 91.77855682, -184.89849854, -1.69177973, -6.31394339, 16.39871407, -125.72347260, 136.61070251, 26.17148781, 52.81205750, 0.41605267, -0.77339017, -0.47745937, 0.02829278, -1.20836222, 1.26680136, -2.77116108, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1398, 14, -0.89995933, -4.08722353, -1.19981217, 103.03956604, -176.31237793, -34.15890121, -7.01549244, 15.58023930, -125.46038818, 138.04801941, 26.12360191, 51.82682419, 0.40587410, -0.78276366, -0.47026306, 0.03741466, -1.30115891, 1.10714650, -2.94147968, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1498, 15, -0.86691701, -4.05644846, -1.14956057, 107.40248108, -169.10234070, -58.87705612, -7.60011673, 14.49868488, -126.45425415, 139.41545105, 26.34584236, 50.75623703, 0.39670676, -0.79125202, -0.46281987, 0.04839206, -1.30975771, 1.07022989, -2.88830185, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1598, 16, -0.80866474, -4.06264257, -0.83247662, 89.22640228, -170.18141174, -77.16142273, -7.60011673, 14.49868488, -126.45425415, 144.53190613, 26.75397682, 51.45061874, 0.36261433, -0.80420673, -0.46570045, 0.06989551, -1.37949359, 0.78542751, -2.86793566, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1698, 17, -0.85017264, -4.03154373, -0.54974008, 23.38830376, -134.76336670, -110.16326141, -8.68167210, 13.27097321, -126.01578522, 144.76339722, 27.33373070, 49.91094971, 0.36165816, -0.80946976, -0.45557553, 0.08008161, -1.34234428, 0.54807401, -2.86715364, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1798, 18, -0.61875468, -3.90628433, -0.52609336, -53.37257385, -75.33934784, -161.99545288, -9.20783424, 14.73253441, -126.48348236, 143.83927917, 28.27856255, 48.09566879, 0.36945665, -0.81092024, -0.44487429, 0.08942620, -1.43436790, 0.50612688, -2.63744426, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1898, 19, 0.01470130, -3.32326603, -0.68660468, -112.21329498, 6.55747509, -220.75840759, -8.21397209, 15.08330917, -126.33732605, 141.82746887, 29.75859833, 46.19664764, 0.38589343, -0.80717903, -0.43554711, 0.09923278, -1.53388882, 0.57707715, -1.79697585, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1998, 20, 0.60505062, -2.65982246, -1.00854552, -139.53195190, 108.23797607, -279.78399658, -6.72318029, 16.39871407, -127.36042023, 138.95126343, 31.94509697, 44.45627213, 0.40951133, -0.79695916, -0.42991355, 0.11104541, -1.52682185, 0.79153639, -0.91979754, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.2098, 21, 1.04926324, -2.08612251, -1.73100555, -146.99334717, 131.80075073, -348.91635132, -6.72318029, 16.39871407, -127.36042023, 129.24906921, 36.73035049, 32.28279114, 0.46982989, -0.78615874, -0.36809343, 0.16037917, -1.41424406, 1.40336919, -0.19512002, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.2198, 22, 2.02724290, -1.54845655, -2.49007893, -163.37277222, 93.34906006, -441.91671753, -4.76468849, 19.67260933, -127.12657166, 124.43007660, 39.39688873, 28.05541420, 0.49806994, -0.77000499, -0.35433564, 0.18293424, -1.72126651, 2.03693390, 0.78570759, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.2298, 23, 3.02420592, -0.36817199, -2.75847721, -197.51406860, 110.17486572, -483.54669189, -3.18620276, 22.06957054, -127.27272797, 118.45147705, 41.91442490, 22.89071846, 0.52928841, -0.75008291, -0.33857897, 0.20638242, -1.70887375, 2.13482523, 2.27143717, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.2398, 24, 3.04488420, 2.41197062, -1.67074525, -234.01657104, 191.49911499, -406.46505737, -1.25694239, 26.57117844, -126.83425903, 112.10021973, 43.92415237, 18.46741295, 0.56101054, -0.72584534, -0.32960439, 0.22310694, -0.05598861, 0.68505764, 4.23995304, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.2498, 25, 2.81989527, 6.70699215, -1.16574132, -189.33834839, 361.78024292, -117.19458008, 1.84156680, 30.28354263, -125.84039307, 108.23439789, 45.81662750, 18.37813377, 0.58333659, -0.70030236, -0.34440839, 0.22511753, 2.76980281, -0.36983079, 7.30101824, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.2598, 26, 2.53635597, 7.54561234, -2.28542876, 56.59820175, 478.21414185, 186.87817383, 1.84156680, 30.28354263, -125.84039307, 93.99739838, 46.88763428, 26.56787491, 0.67582971, -0.59066629, -0.41825181, 0.13940234, 3.62586808, 0.64548671, 7.82444572, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.2698, 27, -2.17382002, 3.21284986, 0.92812037, 121.62895966, 335.91561890, 160.29530334, 5.08623219, 30.92663002, -123.00496674, 95.56182098, 49.90873718, 30.00276375, 0.66934723, -0.57517809, -0.44763657, 0.14410388, 4.36989307, -1.98643541, 1.08589768, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.2798, 28, -7.68621922, 4.09381628, 1.90579498, 49.98083115, 145.12861633, 77.86257172, 6.66471767, 28.64659500, -120.81262970, 96.43831635, 51.15801620, 31.72419357, 0.66609639, -0.56837469, -0.46055803, 0.14543778, 9.15609074, -3.04344273, -1.77072024, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.2898, 29, -5.92368650, 5.52001381, 2.44292784, 49.53825378, 254.25061035, -31.57513428, 7.19087982, 27.53580856, -119.84799957, 95.55237579, 53.45330429, 32.14012527, 0.66896558, -0.55190170, -0.47351059, 0.15387435, 8.64310455, -3.73667455, 0.37516314, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.2998, 30, -0.56644553, 2.34064436, 1.46028233, 77.32077789, 403.49789429, 51.91561127, 10.26015759, 26.01578522, -117.07102966, 95.66764832, 56.89066696, 34.54333496, 0.66844648, -0.52739650, -0.49882412, 0.16188502, 2.60362196, -2.31018233, 1.36270380, 0.00000000, 0.00000000, 0.00000000, 0.00000000
