SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
5, 0.0002, 0, 0.91885698, 0.61933994, -0.46821201, 66.97889709, -55.12503052, 114.79546356, -9.64630222, 75.65039062, -86.37825012, 15.22357845, 14.19641590, 14.13029289, 0.97813648, -0.11538208, -0.13771898, -0.10473569, -0.15496436, 0.13918656, 0.12980062, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0102, 1, 0.80910361, 0.66472650, -0.49987572, 74.71467590, -41.84268951, 114.92594910, -8.68167210, 75.65039062, -87.66442108, 16.24496841, 15.23018265, 14.48717976, 0.97576708, -0.12238470, -0.14779885, -0.10514829, -0.01929784, 0.14925869, 0.11879262, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0202, 2, 0.77026260, 0.73033428, -0.52244323, 85.88169861, -28.27341461, 115.94849396, -8.68167210, 75.65039062, -87.66442108, 18.04066086, 15.01308060, 16.37215233, 0.97210830, -0.13548595, -0.14984204, -0.11914865, 0.06316033, 0.14498161, 0.16299585, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0302, 3, 0.83514988, 0.77929986, -0.52308470, 99.26834869, -21.09708595, 120.01518250, -7.42472935, 75.21192932, -88.51213074, 19.10324097, 16.19687462, 16.51108551, 0.96954191, -0.14263147, -0.16107048, -0.11705173, 0.03872359, 0.11378431, 0.24849047, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0402, 4, 0.92488110, 0.77082598, -0.50811887, 113.01947021, -22.99032593, 126.22707367, -6.31394339, 75.27038574, -89.53522491, 20.29600716, 17.45168495, 16.64298248, 0.96658736, -0.15070601, -0.17296563, -0.11436626, -0.02112169, 0.08393010, 0.30156112, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0502, 5, 0.95927173, 0.68951297, -0.50370711, 129.14677429, -31.86127472, 131.57641602, -5.29085064, 75.27038574, -90.64601135, 21.68965340, 18.74621964, 16.81122971, 0.96309763, -0.16026148, -0.18537247, -0.11133893, -0.07334489, 0.07153153, 0.26688895, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0602, 6, 0.93956518, 0.57633293, -0.52671933, 134.82534790, -43.30283737, 135.05209351, -4.23852682, 73.19496918, -91.55217743, 23.23603630, 20.02929115, 17.08959770, 0.95908415, -0.17080702, -0.19791277, -0.10868869, -0.09610830, 0.08830784, 0.18074122, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0702, 7, 0.93358487, 0.48335487, -0.53491914, 133.22605896, -52.87836456, 138.71749878, -4.23852682, 73.19496918, -91.55217743, 25.18864632, 21.93404770, 17.25676918, 0.95349431, -0.18378691, -0.21568003, -0.10272872, -0.11817886, 0.08607882, 0.12039214, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0802, 8, 0.94669569, 0.47138062, -0.55384862, 127.46240234, -56.02598953, 143.74581909, -3.42005253, 72.75650024, -93.21835327, 26.86978722, 23.19367981, 17.81156921, 0.94852364, -0.19458455, -0.22839990, -0.10135704, -0.10616090, 0.08328397, 0.14304228, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.0902, 9, 0.97132462, 0.55111432, -0.55508447, 125.50539398, -53.40636826, 148.58273315, -1.75387311, 73.13651276, -94.32913971, 28.56150246, 24.48591805, 18.43238258, 0.94321096, -0.20503780, -0.24146052, -0.10004731, -0.06239215, 0.05457891, 0.24289177, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 0.1002, 10, 0.98665750, 0.61963427, -0.56155366, 129.00691223, -51.97870255, 154.25065613, -0.20461853, 71.99649048, -95.43992615, 30.31532669, 25.82348824, 19.10939407, 0.93745214, -0.21552920, -0.25498882, -0.09854708, -0.01623286, 0.03318027, 0.33026192, 0.00000000, 0.00000000, 0.00000000, 0.00000000
